puf_publication_year,claims_year,claims_year_verified,state,issuer_id,issuer_name,plan_id,plan_number_claims_received,plan_number_claims_denied,plan_number_claims_denied_referral_required,plan_number_claims_denied_out_of_network,plan_number_claims_denied_services_excluded,plan_number_claims_denied_not_medically_necessary_excl_behavioral_health,plan_number_claims_denied_not_medically_necessary_incl_behavioral_health,plan_number_claims_denied_other,enrollment_data,disenrollment_data,plan_type,metal_level,plan_number_claims_denied_not_medically_necessary_behavioral_health_only,average_monthly_enrollment,average_monthly_disenrollment,plan_number_claims_received_out_of_network,plan_number_claims_received_in_network,plan_number_claims_denied_in_network,plan_number_claims_resubmitted_out_of_network,plan_number_claims_resubmitted_in_network,plan_number_claims_denied_due_to_out_of_network,plan_number_claims_denied_not_medically_necessary_excluding_behavioral_health,plan_number_claims_denied_due_to_enrolle_benefit_limit_reached,plan_number_claims_denied_due_to_member_not_covered,plan_number_claims_denied_due_to_investigational_experimental_cosmetic_proceduce,plan_number_claims_denied_due_to_administrative_reason,IssuerMarketPlaceMarketingName,MarketCoverage,DentalOnlyPlan,PlanMarketingName,PlanType,MetalLevel,IsNewPlan,NetworkId,ServiceAreaId,NationalNetwork,IsHSAEligible,MEHBDedInnTier1Individual,MEHBInnTier1IndividualMOOP,_merge
2026,2024,True,WI,80180,"UnitedHealthcare of Wisconsin, Inc.",80180WI0110006,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,UnitedHealthcare,Individual,No,"UHC Silver Advantage+ ($0 Virtual Urgent Care, $5 Tier 2 Rx, Dental + Vision, No Referrals)",HMO,Silver,New,WIN011,WIS011,No,No,,,both
2026,2024,True,WI,81413,Network Health Plan,81413WI0460008,,,212,795,188,,,2501.0,,,HMO,Bronze,0,95,11,1554,23150,3230,15,720,93,87,410,476,0,58,Network Health,Individual,No,Prestige Bronze Essential + Dental + Vision + 3 Free PCP Visits,HMO,Expanded Bronze,Existing,WIN001,WIS001,No,Yes,,,both
2026,2024,True,WI,81413,Network Health Plan,81413WI0460011,,,95,116,48,,,899.0,,,HMO,Silver,0,,,185,6856,1302,13,286,26,27,220,88,0,15,Network Health,Individual,No,Prestige Silver Essential + Dental + Vision + 3 Free PCP Visits,HMO,Silver,Existing,WIN001,WIS001,No,No,,,both
2026,2024,True,WI,81413,Network Health Plan,81413WI0460013,,,227,164,112,,,1126.0,,,HMO,Gold,0,19,,340,10956,1745,62,359,56,28,189,156,0,15,Network Health,Individual,No,Prestige Gold Essential + Dental + Vision + 3 Free PCP Visits,HMO,Gold,Existing,WIN001,WIS001,No,No,,,both
2026,2024,True,WI,81413,Network Health Plan,81413WI0460016,,,179,117,93,,,657.0,,,HMO,Gold,0,,,244,7072,1258,0,613,32,11,254,133,0,16,Network Health,Individual,No,Prestige Gold 50 + Dental + Vision+ 1 Free PCP Visit,HMO,Gold,Existing,WIN001,WIS001,No,No,,,both
2026,2024,True,WI,81413,Network Health Plan,81413WI0460018,,,2076,2722,1030,,,10535.0,,,HMO,Bronze,0,225,27,4374,97721,16020,69,3193,794,250,2044,1699,,313,Network Health,Individual,No,Prestige Bronze $0 Medical Deductible + Dental +Vision,HMO,Expanded Bronze,Existing,WIN001,WIS001,No,Yes,$0 ,,both
2026,2024,True,WI,81413,Network Health Plan,81413WI0470008,,,475,606,255,,,3161.0,,,HMO,Bronze,0,70,,1018,28204,4323,18,499,99,96,237,515,,87,Network Health,Individual,No,Prestige Bronze Essential + Dental + Vision + 3 Free PCP Visits,HMO,Expanded Bronze,Existing,WIN001,WIS002,No,Yes,,,both
2026,2024,True,WI,81413,Network Health Plan,81413WI0470011,,,261,251,223,,,1014.0,,,HMO,Silver,0,,,317,9914,1887,,402,52,17,59,451,,60,Network Health,Individual,No,Prestige Silver Essential + Dental + Vision + 3 Free PCP Visits,HMO,Silver,Existing,WIN001,WIS002,No,No,,,both
2026,2024,True,WI,81413,Network Health Plan,81413WI0470013,,,432,251,261,,,1253.0,,,HMO,Gold,0,17,,434,15862,2226,,282,74,62,123,222,,47,Network Health,Individual,No,Prestige Gold Essential + Dental + Vision + 3 Free PCP Visits,HMO,Gold,Existing,WIN001,WIS002,No,No,,,both
2026,2024,True,WI,81413,Network Health Plan,81413WI0470016,,,184,145,83,,,1557.0,,,HMO,Gold,0,,,200,11708,2001,,284,56,17,115,101,,32,Network Health,Individual,No,Prestige Gold 50 + Dental + Vision + 1 Free PCP Visit,HMO,Gold,Existing,WIN001,WIS002,No,No,,,both
2026,2024,True,WI,81413,Network Health Plan,81413WI0470018,,,1199,1175,590,,,6062.0,,,HMO,Bronze,0,135,15,2053,58529,9328,,762,402,164,654,1199,,227,Network Health,Individual,No,Prestige Bronze $0 Medical Deductible + Dental + Vision,HMO,Expanded Bronze,Existing,WIN001,WIS002,No,Yes,$0 ,,both
2026,2024,True,WI,81413,Network Health Plan,81413WI0480002,,,237,400,56,,,636.0,,,HMO,Bronze,0,13,,550,5446,1000,0,70,111,,171,151,0,29,Network Health,Individual,No,Prestige Bronze Plus,HMO,Expanded Bronze,Existing,WIN001,WIS001,No,Yes,,,both
2026,2024,True,WI,81413,Network Health Plan,81413WI0480003,,,,100,12,,,311.0,,,HMO,Silver,0,,,185,1749,348,0,0,,11,66,37,0,0,Network Health,Individual,No,Prestige Silver,HMO,Silver,Existing,WIN001,WIS001,No,No,,,both
2026,2024,True,WI,81413,Network Health Plan,81413WI0480004,,,,79,40,,,681.0,,,HMO,Gold,0,,,222,4151,1011,0,,,20,280,48,0,,Network Health,Individual,No,Prestige Gold,HMO,Gold,Existing,WIN001,WIS001,No,No,,,both
2026,2024,True,WI,81413,Network Health Plan,81413WI0480008,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,,Network Health,Individual,No,Prestige Bronze Essential + 3 Free PCP Visits,HMO,Expanded Bronze,Existing,WIN001,WIS001,No,Yes,,,both
2026,2024,True,WI,81413,Network Health Plan,81413WI0480011,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,Network Health,Individual,No,Prestige Silver Essential + 3 Free PCP Visits,HMO,Silver,Existing,WIN001,WIS001,No,No,,,both
2026,2024,True,WI,81413,Network Health Plan,81413WI0480013,,,,,,,,,,,HMO,Gold,,,,,,,,,,,,,,,Network Health,Individual,No,Prestige Gold Essential + 3Free PCP Visits,HMO,Gold,Existing,WIN001,WIS001,No,No,,,both
2026,2024,True,WI,81413,Network Health Plan,81413WI0480016,,,,,,,,,,,HMO,Gold,,,,,,,,,,,,,,,Network Health,Individual,No,Prestige Gold 50 + 1 Free PCP Visit,HMO,Gold,Existing,WIN001,WIS001,No,No,,,both
2026,2024,True,WI,81413,Network Health Plan,81413WI0480018,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,,Network Health,Individual,No,Prestige Bronze $0 Medical Deductible,HMO,Expanded Bronze,Existing,WIN001,WIS001,No,Yes,$0 ,,both
2026,2024,True,WI,81413,Network Health Plan,81413WI0490002,,,85,2161,34,,,2449.0,,,HMO,Bronze,0,,,2520,3085,564,0,15,33,19,28,68,,,Network Health,Individual,No,Prestige Bronze Plus,HMO,Expanded Bronze,Existing,WIN001,WIS002,No,Yes,,,both
2026,2024,True,WI,81413,Network Health Plan,81413WI0490003,,,24,,15,,,27.0,,,HMO,Silver,0,,,,579,87,0,,,,,15,0,,Network Health,Individual,No,Prestige Silver,HMO,Silver,Existing,WIN001,WIS002,No,No,,,both
2026,2024,True,WI,81413,Network Health Plan,81413WI0490004,,,26,22,27,,,120.0,,,HMO,Gold,0,,,121,1916,265,0,,,19,31,56,0,,Network Health,Individual,No,Prestige Gold,HMO,Gold,Existing,WIN001,WIS002,No,No,,,both
2026,2024,True,WI,81413,Network Health Plan,81413WI0490008,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,,Network Health,Individual,No,Prestige Bronze Essential + 3 Free PCP Visits,HMO,Expanded Bronze,Existing,WIN001,WIS002,No,Yes,,,both
2026,2024,True,WI,81413,Network Health Plan,81413WI0490011,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,Network Health,Individual,No,Prestige Silver Essential + 3 Free PCP Visits,HMO,Silver,Existing,WIN001,WIS002,No,No,,,both
2026,2024,True,WI,81413,Network Health Plan,81413WI0490013,,,,,,,,,,,HMO,Gold,,,,,,,,,,,,,,,Network Health,Individual,No,Prestige Gold Essential + 3Free PCP Visits,HMO,Gold,Existing,WIN001,WIS002,No,No,,,both
2026,2024,True,WI,81413,Network Health Plan,81413WI0490016,,,,,,,,,,,HMO,Gold,,,,,,,,,,,,,,,Network Health,Individual,No,Prestige Gold 50 + 1 Free PCP Visit,HMO,Gold,Existing,WIN001,WIS002,No,No,,,both
2026,2024,True,WI,81413,Network Health Plan,81413WI0490018,,,,,,,,,,,HMO,Bronze,,,,,,,,,,,,,,,Network Health,Individual,No,Prestige Bronze $0 Medical Deductible,HMO,Expanded Bronze,Existing,WIN001,WIS002,No,Yes,$0 ,,both
2026,2024,True,AZ,85533,"Imperial Insurance Companies, Inc.",85533AZ0010001,,,72,208,0,,,356.0,,,HMO,Bronze,0,14,,433,779,290,,,44,0,0,30,0,0,"Imperial Insurance Companies, Inc.",Individual,No,Imperial Standard Bronze,HMO,Expanded Bronze,Existing,AZN001,AZS001,No,Yes,,,both
2026,2024,True,AZ,85533,"Imperial Insurance Companies, Inc.",85533AZ0010002,,,34,139,0,,,236.0,,,HMO,Silver,0,,,298,658,185,,,41,0,0,15,0,0,"Imperial Insurance Companies, Inc.",Individual,No,Imperial Standard Silver,HMO,Silver,Existing,AZN001,AZS001,No,No,,,both
2026,2024,True,AZ,85533,"Imperial Insurance Companies, Inc.",85533AZ0010003,,,20,71,0,,,133.0,,,HMO,Gold,0,,,167,314,117,0,0,28,0,0,,0,0,"Imperial Insurance Companies, Inc.",Individual,No,Imperial Standard Gold,HMO,Gold,Existing,AZN001,AZS001,No,No,,,both
2026,2024,True,AZ,85533,"Imperial Insurance Companies, Inc.",85533AZ0020001,,,42,162,0,,,234.0,,,HMO,Silver,0,,,364,486,174,,,39,0,0,23,0,0,"Imperial Insurance Companies, Inc.",Individual,No,Imperial Preferred Silver,HMO,Silver,Existing,AZN001,AZS001,No,No,,,both
2026,2024,True,AZ,85533,"Imperial Insurance Companies, Inc.",85533AZ0020002,,,,23,0,,,38.0,,,HMO,Gold,0,,,62,156,27,,,,0,0,,0,0,"Imperial Insurance Companies, Inc.",Individual,No,Imperial Preferred Gold,HMO,Gold,Existing,AZN001,AZS001,No,No,,,both
2026,2024,True,FL,86382,Sunshine State Health Plan,86382FL0050005,,,3864,4607,1545,,,1227.0,,,HMO,Bronze,,608,183,23407,44324,10212,62,212,2732,823,893,3437,0,3012,Ambetter Health,Individual,No,Elite VALUE Bronze,HMO,Expanded Bronze,Existing,FLN001,FLS001,No,Yes,$0 ,,both
2026,2024,True,FL,86382,Sunshine State Health Plan,86382FL0050009,,,9942,6721,2759,,,4715.0,,,HMO,Silver,60,320,107,47362,112627,23446,112,472,2921,2457,1993,4004,0,6572,Ambetter Health,Individual,No,Focused VALUE Silver,HMO,Silver,Existing,FLN001,FLS001,No,No,,,both
2026,2024,True,FL,86382,Sunshine State Health Plan,86382FL0050010,,,3540,3126,1250,,,1461.0,,,HMO,Gold,24,122,32,17816,40581,8325,80,141,1635,1019,755,1273,0,2132,Ambetter Health,Individual,No,Complete VALUE Gold,HMO,Gold,Existing,FLN001,FLS001,No,No,,,both
2026,2024,True,FL,86382,Sunshine State Health Plan,86382FL0050014,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,Ambetter Health,Individual,No,Clarity VALUE Silver,HMO,Silver,New,FLN001,FLS001,No,No,,,both
2026,2024,True,FL,86382,Sunshine State Health Plan,86382FL0050017,,,7307,9137,2710,,,2569.0,,,HMO,Bronze,48,761,217,42755,79558,17987,93,380,5438,1872,1430,3818,0,5949,Ambetter Health,Individual,No,Standard Expanded Bronze VALUE,HMO,Expanded Bronze,Existing,FLN001,FLS001,No,Yes,,,both
2026,2024,True,FL,86382,Sunshine State Health Plan,86382FL0050018,,,36207,29185,13171,,,18131.0,,,HMO,Silver,171,1745,645,187224,445401,97077,442,1868,14479,9414,8284,20539,0,26948,Ambetter Health,Individual,No,Standard Silver VALUE,HMO,Silver,Existing,FLN001,FLS001,No,No,,,both
2026,2024,True,FL,86382,Sunshine State Health Plan,86382FL0050019,,,11611,13251,4556,,,4173.0,,,HMO,Gold,87,895,283,63168,133483,29653,164,647,7770,3129,2224,7803,0,8861,Ambetter Health,Individual,No,Standard Gold VALUE,HMO,Gold,Existing,FLN001,FLS001,No,No,,,both
2026,2024,True,WI,86584,"Aspirus Health Plan, Inc.",86584WI0010001,,,234,122,577,,,2496.0,,,HMO,Silver,0,47,,325,26626,3076,33,4303,,0,60,367,16,1178,Aspirus Health Plan,Individual,No,HMO Silver 6600,HMO,Silver,Existing,WIN001,WIS001,No,No,,,both
2026,2024,True,WI,86584,"Aspirus Health Plan, Inc.",86584WI0010007,,,335,190,658,,,2906.0,,,HMO,Gold,0,57,,515,33594,3935,52,5441,,19,112,455,,1421,Aspirus Health Plan,Individual,No,HMO Gold 2700,HMO,Gold,Existing,WIN001,WIS001,No,No,,,both
2026,2024,True,WI,86584,"Aspirus Health Plan, Inc.",86584WI0010008,,,0,,,,,51.0,,,HMO,Catastrophic,0,,,44,519,73,0,86,0,0,,13,0,42,Aspirus Health Plan,Individual,No,HMO Catastrophic 10600 with 3 free PCP visits,HMO,Catastrophic,Existing,WIN001,WIS001,No,Yes,,,both
2026,2024,True,WI,86584,"Aspirus Health Plan, Inc.",86584WI0010009,,,463,795,1429,,,5556.0,,,HMO,Bronze,0,194,16,1571,82847,10088,114,12081,125,0,374,965,21,5087,Aspirus Health Plan,Individual,No,HMO Bronze 10000,HMO,Bronze,Existing,WIN001,WIS001,No,Yes,,,both
2026,2024,True,WI,86584,"Aspirus Health Plan, Inc.",86584WI0010011,,,337,280,794,,,2463.0,,,HMO,Bronze,0,95,11,898,36312,4679,69,5557,,0,192,508,,2064,Aspirus Health Plan,Individual,No,HMO Bronze 7500,HMO,Expanded Bronze,Existing,WIN001,WIS001,No,Yes,,,both
2026,2024,True,WI,86584,"Aspirus Health Plan, Inc.",86584WI0010012,,,291,253,661,,,2783.0,,,HMO,Silver,,52,,669,30203,3740,68,5513,,,99,474,,1576,Aspirus Health Plan,Individual,No,HMO Silver 6000,HMO,Silver,Existing,WIN001,WIS001,No,No,,,both
2026,2024,True,WI,86584,"Aspirus Health Plan, Inc.",86584WI0010013,,,583,371,1103,,,4752.0,,,HMO,Silver,0,76,,999,54694,6241,95,8691,15,,157,347,36,2506,Aspirus Health Plan,Individual,No,HMO HDHP Silver 5900,HMO,Silver,Existing,WIN001,WIS001,No,Yes,,,both
2026,2024,True,WI,86584,"Aspirus Health Plan, Inc.",86584WI0010015,,,203,157,358,,,1490.0,,,HMO,Gold,0,26,,285,17091,2173,,2702,,0,53,412,,981,Aspirus Health Plan,Individual,No,HMO Gold 2000,HMO,Gold,Existing,WIN001,WIS001,No,No,,,both
2026,2024,True,WI,86584,"Aspirus Health Plan, Inc.",86584WI0010016,,,523,431,1001,,,3989.0,,,HMO,Bronze,0,132,13,755,50232,6103,41,9541,32,,226,526,,2756,Aspirus Health Plan,Individual,No,HMO Bronze $0 Medical Deductible,HMO,Expanded Bronze,Existing,WIN001,WIS001,No,Yes,$0 ,,both
2026,2024,True,WI,86584,"Aspirus Health Plan, Inc.",86584WI0020001,,,,,26,,,76.0,,,POS,Silver,0,,,103,2574,570,,580,0,0,,46,0,500,Aspirus Health Plan,Individual,No,POS Silver 6000,POS,Silver,Existing,WIN001,WIS001,No,No,,,both
2026,2024,True,WI,86584,"Aspirus Health Plan, Inc.",86584WI0020003,,,79,16,170,,,554.0,,,POS,Bronze,0,14,,107,5968,702,24,985,17,0,,139,0,189,Aspirus Health Plan,Individual,No,POS Bronze 8500,POS,Bronze,Existing,WIN001,WIS001,No,Yes,,,both
2026,2024,True,WI,86584,"Aspirus Health Plan, Inc.",86584WI0020005,,,11,0,42,,,34.0,,,POS,Bronze,0,,,,815,86,0,150,0,0,,30,0,12,Aspirus Health Plan,Individual,No,POS Bronze 7500,POS,Expanded Bronze,Existing,WIN001,WIS001,No,Yes,,,both
2026,2024,True,TX,87226,Superior Health Plan,87226TX0060009,,,16237,13967,10397,,,8537.0,,,HMO,Silver,199,1155,295,75071,242173,49726,1883,35579,8596,12339,5369,6623,,11132,Ambetter from Superior HealthPlan,Individual,No,Focused VALUE Silver,HMO,Silver,Existing,TXN001,TXS002,No,No,,,both
2026,2024,True,TX,87226,Superior Health Plan,87226TX0060011,,,71782,123548,55919,,,34871.0,,,HMO,Silver,1532,6573,1513,748436,1098950,234741,11316,97407,78453,54105,28098,30125,,68555,Ambetter from Superior HealthPlan,Individual,No,Standard Silver VALUE,HMO,Silver,Existing,TXN001,TXS002,No,No,,,both
2026,2024,True,TX,87226,Superior Health Plan,87226TX0060012,,,3869,5864,2979,,,1642.0,,,HMO,Gold,58,281,93,30239,48464,14787,1570,11111,3844,3059,1240,4323,0,4635,Ambetter from Superior HealthPlan,Individual,No,Standard Gold VALUE,HMO,Gold,Existing,TXN001,TXS002,No,No,,,both
2026,2024,True,TX,87226,Superior Health Plan,87226TX0060013,,,,,,,,,,,HMO,Gold,,,,,,,,,,,,,,,Ambetter from Superior HealthPlan,Individual,No,Complete VALUE Gold,HMO,Gold,Existing,TXN001,TXS002,No,No,,,both
2026,2024,True,TX,87226,Superior Health Plan,87226TX0060014,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2026,2024,True,TX,87226,Superior Health Plan,87226TX0070009,,,444,357,127,,,208.0,,,HMO,Silver,,,,1102,4501,993,53,838,195,313,102,159,0,219,Ambetter from Superior HealthPlan,Individual,No,Focused VALUE Silver,HMO,Silver,Existing,TXN001,TXS001,No,No,,,both
2026,2024,True,TX,87226,Superior Health Plan,87226TX0070011,,,379,181,107,,,122.0,,,HMO,Silver,0,,,813,3603,799,24,550,78,300,52,135,0,181,Ambetter from Superior HealthPlan,Individual,No,Standard Silver VALUE,HMO,Silver,Existing,TXN001,TXS001,No,No,,,both
2026,2024,True,TX,87226,Superior Health Plan,87226TX0070012,,,219,194,161,,,221.0,,,HMO,Gold,0,,,522,2590,718,42,468,123,149,45,105,0,103,Ambetter from Superior HealthPlan,Individual,No,Standard Gold VALUE,HMO,Gold,Existing,TXN001,TXS001,No,No,,,both
2026,2024,True,TX,87226,Superior Health Plan,87226TX0070013,,,,,,,,,,,HMO,Gold,,,,,,,,,,,,,,,Ambetter from Superior HealthPlan,Individual,No,Complete VALUE Gold,HMO,Gold,Existing,TXN001,TXS001,No,No,,,both
2026,2024,True,TX,87226,Superior Health Plan,87226TX0070014,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2026,2024,True,TX,87226,Superior Health Plan,87226TX0100009,,,59098,39169,42017,,,38336.0,,,HMO,Silver,771,2609,771,366136,968139,216905,12178,183091,24422,50330,20434,40633,17,53820,Ambetter from Superior HealthPlan,Individual,No,Focused VALUE Silver,HMO,Silver,Existing,TXN001,TXS003,No,No,,,both
2026,2024,True,TX,87226,Superior Health Plan,87226TX0100011,,,95686,81354,73014,,,60009.0,,,HMO,Silver,1475,5116,1076,727305,1568278,335695,18771,231360,51706,79673,34739,43640,17,78147,Ambetter from Superior HealthPlan,Individual,No,Standard Silver VALUE,HMO,Silver,Existing,TXN001,TXS003,No,No,,,both
2026,2024,True,TX,87226,Superior Health Plan,87226TX0100012,,,10175,16229,7507,,,4599.0,,,HMO,Gold,262,965,226,121853,138939,36792,5637,28845,10476,8179,3011,7659,,14341,Ambetter from Superior HealthPlan,Individual,No,Standard Gold VALUE,HMO,Gold,Existing,TXN001,TXS003,No,No,,,both
2026,2024,True,TX,87226,Superior Health Plan,87226TX0100013,,,,,,,,,,,HMO,Gold,,,,,,,,,,,,,,,Ambetter from Superior HealthPlan,Individual,No,Complete VALUE Gold,HMO,Gold,Existing,TXN001,TXS003,No,No,,,both
2026,2024,True,TX,87226,Superior Health Plan,87226TX0100014,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
2026,2024,True,TX,87226,Superior Health Plan,87226TX0120001,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,Ambetter from Superior HealthPlan,Individual,No,Focused VALUE Silver + Vision + Adult Dental,HMO,Silver,Existing,TXN001,TXS001,No,No,,,both
2026,2024,True,TX,87226,Superior Health Plan,87226TX0120005,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,Ambetter from Superior HealthPlan,Individual,No,Standard Silver VALUE + Vision + Adult Dental,HMO,Silver,Existing,TXN001,TXS001,No,No,,,both
2026,2024,True,TX,87226,Superior Health Plan,87226TX0130002,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,Ambetter from Superior HealthPlan,Individual,No,Standard Silver VALUE + Vision + Adult Dental,HMO,Silver,Existing,TXN001,TXS002,No,No,,,both
2026,2024,True,TX,87226,Superior Health Plan,87226TX0130003,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,Ambetter from Superior HealthPlan,Individual,No,Focused VALUE Silver + Vision + Adult Dental,HMO,Silver,Existing,TXN001,TXS002,No,No,,,both
2026,2024,True,TX,87226,Superior Health Plan,87226TX0140003,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,Ambetter from Superior HealthPlan,Individual,No,Focused VALUE Silver + Vision + Adult Dental,HMO,Silver,Existing,TXN001,TXS003,No,No,,,both
2026,2024,True,TX,87226,Superior Health Plan,87226TX0140004,,,,,,,,,,,HMO,Silver,,,,,,,,,,,,,,,Ambetter from Superior HealthPlan,Individual,No,Standard Silver VALUE + Vision + Adult Dental,HMO,Silver,Existing,TXN001,TXS003,No,No,,,both
2026,2024,True,WI,87416,Common Ground Healthcare Cooperative,87416WI0030003,,,4575,4631,4049,,,62.0,,,EPO,Bronze,0,1346,161,4922,347290,28454,163,12895,4991,561,876,413,0,22106,CareSource (Common Ground Healthcare),Individual,No,CareSource (Common Ground Healthcare) Bronze $0 Ded / $2500 Rx Ded,EPO,Expanded Bronze,Existing,WIN001,WIS001,No,Yes,$0 ,,both
2026,2024,True,WI,87416,Common Ground Healthcare Cooperative,87416WI0030005,,,72,70,41,,,,,,EPO,Gold,0,13,,72,4533,342,0,252,71,0,,,0,293,CareSource (Common Ground Healthcare),Individual,No,CareSource (Common Ground Healthcare) Gold $0 Ded,EPO,Gold,Existing,WIN001,WIS001,No,No,,,both
2026,2024,True,WI,87416,Common Ground Healthcare Cooperative,87416WI0030017,,,92,104,86,,,0.0,,,EPO,Gold,0,25,,104,9827,788,,345,106,18,14,,0,665,CareSource (Common Ground Healthcare),Individual,No,CareSource (Common Ground Healthcare) Gold $3300,EPO,Gold,Existing,WIN001,WIS001,No,No,,,both
2026,2024,True,WI,87416,Common Ground Healthcare Cooperative,87416WI0030023,,,1471,1477,1015,,,,,,EPO,Silver,,332,40,1567,101318,10227,65,4386,1602,66,391,153,0,8438,CareSource (Common Ground Healthcare),Individual,No,CareSource (Common Ground Healthcare) Silver $4700 Ded / $5000 Rx Ded,EPO,Silver,Existing,WIN001,WIS001,No,No,"$4,700 ",,both
2026,2024,True,WI,87416,Common Ground Healthcare Cooperative,87416WI0030026,,,52,162,44,,,0.0,,,EPO,Catastrophic,0,48,,167,5182,525,,257,165,0,19,,0,500,,,,,,,,,,,,,,left_only
2026,2024,True,WI,87416,Common Ground Healthcare Cooperative,87416WI0030027,,,852,2012,843,,,14.0,,,EPO,Bronze,0,359,43,2134,75356,7285,39,2927,2138,117,134,53,0,6232,CareSource (Common Ground Healthcare),Individual,No,CareSource (Common Ground Healthcare) Bronze $9600 ($45 PCP Copay),EPO,Expanded Bronze,Existing,WIN001,WIS001,No,Yes,,,both
2026,2024,True,WI,87416,Common Ground Healthcare Cooperative,87416WI0030041,,,374,385,341,,,24.0,,,EPO,Bronze,0,147,19,399,31465,2531,,1066,418,33,36,44,0,2091,CareSource (Common Ground Healthcare),Individual,No,CareSource (Common Ground Healthcare) Bronze Standard $7500,EPO,Expanded Bronze,Existing,WIN001,WIS001,No,Yes,,,both
2026,2024,True,WI,87416,Common Ground Healthcare Cooperative,87416WI0030042,,,1113,936,491,,,53.0,,,EPO,Silver,0,143,18,1138,62789,6801,188,2473,1041,62,253,146,0,5573,CareSource (Common Ground Healthcare),Individual,No,CareSource (Common Ground Healthcare) Silver Standard $6000,EPO,Silver,Existing,WIN001,WIS001,No,No,,,both
2026,2024,True,WI,87416,Common Ground Healthcare Cooperative,87416WI0030043,,,186,238,223,,,0.0,,,EPO,Gold,0,53,,242,20212,1967,,803,259,19,104,26,0,1698,CareSource (Common Ground Healthcare),Individual,No,CareSource (Common Ground Healthcare) Gold Standard $2000,EPO,Gold,Existing,WIN001,WIS001,No,No,,,both
2026,2024,True,WI,87416,Common Ground Healthcare Cooperative,87416WI0030047,,,6695,12625,5500,,,109.0,,,EPO,Silver,33,1577,191,13822,542231,53593,1042,23448,13587,598,1811,1146,0,46254,CareSource (Common Ground Healthcare),Individual,No,CareSource (Common Ground Healthcare) Silver $5000 Ded / $6000 Rx Ded,EPO,Silver,Existing,WIN001,WIS001,No,No,"$5,000 ",,both
2026,2024,True,WI,87416,Common Ground Healthcare Cooperative,87416WI0060001,,,,,,,,,,,EPO,Gold,,,,,,,,,,,,,,,CareSource (Common Ground Healthcare),Individual,No,CareSource (Common Ground Healthcare) Gold Standard $2000 - Vision Exam,EPO,Gold,Existing,WIN001,WIS001,No,No,,,both
2026,2024,True,WI,87416,Common Ground Healthcare Cooperative,87416WI0060002,,,,,,,,,,,EPO,Silver,,,,,,,,,,,,,,,CareSource (Common Ground Healthcare),Individual,No,CareSource (Common Ground Healthcare) Silver Standard $6000 - Vision Exam,EPO,Silver,Existing,WIN001,WIS001,No,No,,,both
2026,2024,True,WI,87416,Common Ground Healthcare Cooperative,87416WI0060003,,,,,,,,,,,EPO,Bronze,,,,,,,,,,,,,,,CareSource (Common Ground Healthcare),Individual,No,CareSource (Common Ground Healthcare) Bronze Standard $7500 - Vision Exam,EPO,Expanded Bronze,Existing,WIN001,WIS001,No,Yes,,,both
2026,2024,True,WI,87416,Common Ground Healthcare Cooperative,87416WI0060006,,,,18,32,,,,,,EPO,Gold,0,,,18,2415,280,0,84,18,0,,0,0,240,CareSource (Common Ground Healthcare),Individual,No,CareSource (Common Ground Healthcare) Gold $3300 - Vision Exam,EPO,Gold,Existing,WIN001,WIS001,No,No,,,both
2026,2024,True,WI,87416,Common Ground Healthcare Cooperative,87416WI0060011,,,572,430,487,,,,,,EPO,Silver,0,91,,452,34356,3498,,1258,485,25,179,107,0,2571,CareSource (Common Ground Healthcare),Individual,No,CareSource (Common Ground Healthcare) Silver $5000 Ded / $6000 Rx Ded - Vision Exam,EPO,Silver,Existing,WIN001,WIS001,No,No,"$5,000 ",,both
2026,2024,True,WI,87416,Common Ground Healthcare Cooperative,87416WI0060012,,,327,274,246,,,,,,EPO,Silver,,66,,320,20045,2033,101,961,303,0,65,45,0,1847,CareSource (Common Ground Healthcare),Individual,No,CareSource (Common Ground Healthcare) Silver $4700 Ded / $5000 Rx Ded - Vision Exam,EPO,Silver,Existing,WIN001,WIS001,No,No,"$4,700 ",,both
2026,2024,True,WI,87416,Common Ground Healthcare Cooperative,87416WI0060015,,,28,88,124,,,0.0,,,EPO,Bronze,0,29,,88,6674,491,0,155,88,0,,,0,340,CareSource (Common Ground Healthcare),Individual,No,CareSource (Common Ground Healthcare) Bronze $9600 ($45 PCP Copay) - Vision Exam,EPO,Expanded Bronze,Existing,WIN001,WIS001,No,Yes,,,both
