puf_publication_year,claims_year,claims_year_verified,state,issuer_id,issuer_name,claims_received_total_reported,claims_denied_total_reported,internal_appeals_filed,internal_appeals_overturned,external_appeals_filed,external_appeals_overturned,claims_received_in_network,claims_received_out_of_network,claims_denied_in_network,claims_denied_out_of_network,claims_received_total,claims_denied_total,denial_rate_total,denial_rate_in_network,internal_appeal_rate,internal_reversal_rate,external_reversal_rate,claims_resubmitted_in_network,claims_resubmitted_out_of_network,plan_count,product_count,network_count,service_area_count,new_plan_count,market_merge,median_age40_premium,mean_age40_premium,minimum_age40_premium,rated_plans,rating_areas,premium_merge
2020,2018,True,MO,69512,Oscar Insurance Company,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2020,2018,True,MO,74483,Cigna Health and Life Insurance Company,2264511.0,113991.0,1902.0,,,,,,,,2264511.0,113991.0,0.05033801999637,,0.0166855278048266,,,,,10.0,1.0,2.0,2.0,2.0,both,460.92,466.102,281.26,10.0,4.0,both
2020,2018,True,MO,96384,Cox Health Systems Insurance Company,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2020,2018,True,MO,99723,Celtic Insurance Company,2047926.0,445424.0,455.0,,,,,,,,2047926.0,445424.0,0.2175000463883949,,0.001021498617048,,,,,5.0,1.0,1.0,1.0,5.0,both,567.8299999999999,588.2353333333334,441.36,5.0,6.0,both
2020,2018,True,MS,79975,"Molina Healthcare of Mississippi, Inc",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2020,2018,True,MS,90714,Ambetter of Magnolia Inc.,60429.0,11128.0,492.0,,,,,,,,60429.0,11128.0,0.1841499942080789,,0.0442127965492451,,,,,5.0,2.0,1.0,1.0,1.0,both,521.88,540.0503333333334,427.35,5.0,6.0,both
2020,2018,True,MT,23603,PacificSource Health Plans,225458.0,14412.0,215.0,,,,,,,,225458.0,14412.0,0.0639232140797842,,0.0149181237857341,,,,,6.0,1.0,2.0,2.0,0.0,both,533.5,511.6111111111111,374.0,6.0,4.0,both
2020,2018,True,MT,30751,Blue Cross and Blue Shield of Montana,530172.0,64786.0,22.0,,,,,,,,530172.0,64786.0,0.1221980791139479,,0.0003395795387892,,,,,26.0,2.0,2.0,6.0,26.0,both,522.77,540.2407692307693,380.92,26.0,4.0,both
2020,2018,True,MT,32225,Montana Health Cooperative,552464.0,37760.0,442.0,,,,,,,,552464.0,37760.0,0.0683483448695299,,0.0117055084745762,,,,,12.0,2.0,2.0,2.0,12.0,both,396.23,431.1373684210526,249.95,12.0,4.0,both
2020,2018,True,NC,11512,Blue Cross and Blue Shield of NC,27232607.0,3950642.0,1426.0,,,,,,,,27232607.0,3950642.0,0.1450702828414481,,0.0003609539917815,,,,,27.0,5.0,5.0,7.0,0.0,both,632.2349999999999,575.8488356164384,231.32,27.0,16.0,both
2020,2018,True,NC,37900,Bright Health Company of North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2020,2018,True,NC,73943,"Cigna HealthCare of North Carolina, Inc.",328760.0,13948.0,148.0,,,,,,,,328760.0,13948.0,0.0424260858985278,,0.0106108402638371,,,,,6.0,1.0,1.0,1.0,2.0,both,542.145,588.4477777777778,413.57,6.0,3.0,both
2020,2018,True,NC,77264,Ambetter of North Carolina Inc.,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2020,2018,True,ND,37160,Blue Cross Blue Shield of North Dakota,625860.0,62415.0,113.0,,,,,,,,625860.0,62415.0,0.0997267759562841,,0.0018104622286309,,,,,7.0,1.0,2.0,1.0,0.0,both,414.4,381.1257142857143,195.38,7.0,4.0,both
2020,2018,True,ND,73751,Medica Health Plans,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2020,2018,True,ND,89364,Sanford Health Plan,113101.0,7475.0,622.0,,,,,,,,113101.0,7475.0,0.0660913696607457,,0.0832107023411371,,,,,8.0,1.0,1.0,1.0,4.0,both,289.17,292.685,229.04,8.0,3.0,both
2020,2018,True,NE,20305,Medica Insurance Company,1842141.0,186695.0,492.0,,,,,,,,1842141.0,186695.0,0.1013467481588,,0.0026353142826535,,,,,12.0,2.0,2.0,3.0,8.0,both,618.62,624.2857142857143,359.92,12.0,4.0,both
2020,2018,True,NE,83653,Bright Health Insurance Company,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2020,2018,True,NH,59025,Harvard Pilgrim Health Care of NE,175731.0,48053.0,37.0,,,,,,,,175731.0,48053.0,0.2734463469734993,,0.0007699831436122,,,,,2.0,1.0,1.0,1.0,2.0,both,616.95,616.95,525.84,2.0,1.0,both
2020,2018,True,NH,75841,Celtic Insurance Company,28079.0,6429.0,236.0,,,,,,,,28079.0,6429.0,0.2289611453399337,,0.0367086638668533,,,,,2.0,1.0,1.0,1.0,0.0,both,499.105,499.105,474.66,2.0,1.0,both
2020,2018,True,NH,96751,Matthew Thornton Hlth Plan(Anthem BCBS),1360893.0,174394.0,167.0,,,,,,,,1360893.0,174394.0,0.1281467389427383,,0.0009576017523538,,,,,11.0,1.0,1.0,1.0,3.0,both,477.75,461.5127272727272,260.56,11.0,1.0,both
2020,2018,True,NJ,23818,Oscar Garden State Insurance Corporation,101645.0,16699.0,38.0,,,,,,,,101645.0,16699.0,0.1642874711003984,,0.002275585364393,,,,,5.0,5.0,1.0,1.0,5.0,both,446.4,424.37,230.73,5.0,1.0,both
2020,2018,True,NJ,77606,"AmeriHealth HMO, Inc.",396776.0,95226.0,75.0,,,,,,,,396776.0,95226.0,0.2399993951247051,,0.0007876000252032,,,,,3.0,1.0,2.0,2.0,0.0,both,686.16,645.42,418.0,3.0,1.0,both
2020,2018,True,NJ,91661,"Horizon Healthcare Services, Inc.",5598686.0,1162898.0,12703.0,,,,,,,,5598686.0,1162898.0,0.2077090945982682,,0.0109235719727783,,,,,7.0,3.0,2.0,1.0,0.0,both,475.36,485.6571428571429,336.73,7.0,1.0,both
2020,2018,True,NJ,91762,AmeriHealth Ins Company of New Jersey,3020127.0,615028.0,658.0,,,,,,,,3020127.0,615028.0,0.2036430918302442,,0.001069869989659,,,,,8.0,1.0,3.0,3.0,0.0,both,404.62,519.59375,321.59,8.0,1.0,both
2020,2018,True,NM,19722,"Molina Healthcare of New Mexico, Inc.",689861.0,151197.0,69.0,,,,,,,,689861.0,151197.0,0.2191702386422772,,0.0004563582610766,,,,,3.0,1.0,1.0,1.0,0.0,both,360.09,354.7393333333333,258.42,3.0,5.0,both
2020,2018,True,NM,42776,"True Health New Mexico, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2020,2018,True,NM,75605,Blue Cross Blue Shield of New Mexico,145699.0,28550.0,24.0,,,,,,,,145699.0,28550.0,0.1959519282905167,,0.0008406304728546,,,,,30.0,1.0,1.0,5.0,30.0,both,434.255,441.3766666666667,304.11,30.0,5.0,both
2020,2018,True,NM,93091,New Mexico Health Connections,439200.0,72546.0,371.0,,,,,,,,439200.0,72546.0,0.1651775956284153,,0.0051139966366167,,,,,5.0,1.0,1.0,1.0,2.0,both,329.2,358.766,269.61,5.0,5.0,both
2020,2018,True,OH,28162,AultCare Insurance Company,199095.0,8617.0,16.0,,,,,,,,199095.0,8617.0,0.0432808458273688,,0.001856794708135,,,,,49.0,1.0,2.0,2.0,4.0,both,509.84,489.3100680272109,235.98,49.0,3.0,both
2020,2018,True,OH,29276,Community Insurance Company(Anthem BCBS),11442.0,3417.0,25.0,,,,,,,,11442.0,3417.0,0.2986366019926586,,0.0073163593795727,,,,,,,,,,left_only,,,,,,left_only
2020,2018,True,OH,29341,Oscar Buckeye State Insurance Corp.,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2020,2018,True,OH,41047,Buckeye Community Health Plan,519747.0,116979.0,685.0,,,,,,,,519747.0,116979.0,0.2250691201680817,,0.0058557518870908,,,,,12.0,3.0,1.0,1.0,1.0,both,386.065,392.1914166666666,296.88,12.0,10.0,both
2020,2018,True,OH,45845,Oscar Insurance Corporation of Ohio,8665.0,55.0,82.0,,,,,,,,8665.0,55.0,0.0063473744950952,,1.490909090909091,,,,,8.0,8.0,1.0,1.0,8.0,both,384.1950000000001,387.523125,271.63,8.0,2.0,both
2020,2018,True,OH,52664,"Summa Insurance Company, Inc.",70493.0,9648.0,115.0,,,,,,,,70493.0,9648.0,0.13686465322798,,0.0119195688225538,,,,,6.0,2.0,1.0,1.0,2.0,both,396.665,384.66833333333335,263.29,6.0,2.0,both
2020,2018,True,OH,64353,"Molina Healthcare of Ohio, Inc.",632864.0,150361.0,318.0,,,,,,,,632864.0,150361.0,0.2375881706022146,,0.00211491011632,,,,,5.0,2.0,1.0,3.0,2.0,both,387.77,380.8987037037037,252.76,5.0,13.0,both
2020,2018,True,OH,74313,Paramount Insurance Company,270262.0,44046.0,56.0,,,,,,,,270262.0,44046.0,0.1629751870407234,,0.0012713980838214,,,,,8.0,1.0,1.0,3.0,1.0,both,533.205,539.910625,274.3,8.0,2.0,both
2020,2018,True,OH,77552,CareSource,3508607.0,652564.0,3164.0,,,,,,,,3508607.0,652564.0,0.1859894824356218,,0.0048485665773778,,,,,13.0,4.0,1.0,1.0,13.0,both,395.455,405.9418269230769,244.07,13.0,16.0,both
2020,2018,True,OH,99969,Medical Health Insuring Corp. of Ohio,2058140.0,239390.0,1203.0,,,,,,,,2058140.0,239390.0,0.1163137590251392,,0.0050252725677764,,,,,44.0,1.0,4.0,7.0,34.0,both,405.32,399.85776315789474,211.53,44.0,13.0,both
2020,2018,True,OK,21333,Medica Insurance Company,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2020,2018,True,OK,40463,Bright Health Insurance Company,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2020,2018,True,OK,87571,Blue Cross Blue Shield of Oklahoma,6995708.0,1075645.0,240.0,,,,,,,,6995708.0,1075645.0,0.153757846954161,,0.000223121940789,,,,,35.0,2.0,2.0,10.0,35.0,both,462.79,505.95171428571433,371.47,35.0,5.0,both
2020,2018,True,OR,10091,PacificSource Health Plans,206797.0,19070.0,197.0,,,,,,,,206797.0,19070.0,0.0922160379502604,,0.0103303618248557,,,,,8.0,1.0,2.0,2.0,0.0,both,423.5,428.1666666666667,287.0,8.0,3.0,both
2020,2018,True,OR,39424,"Moda Health Plan, Inc.",661162.0,54600.0,72.0,,,,,,,,661162.0,54600.0,0.0825818785713637,,0.0013186813186813,,,,,11.0,3.0,2.0,2.0,3.0,both,451.0,440.4489795918368,338.0,11.0,7.0,both
2020,2018,True,OR,56707,Providence Health Plan,530180.0,44866.0,561.0,,,,,,,,530180.0,44866.0,0.0846240899317213,,0.0125039005037221,,,,,8.0,7.0,3.0,3.0,8.0,both,454.0,437.1621621621622,282.0,8.0,7.0,both
2020,2018,True,OR,63474,BridgeSpan Health Company,34009.0,2408.0,54.0,,,,,,,,34009.0,2408.0,0.0708047869681555,,0.0224252491694352,,,,,6.0,2.0,1.0,1.0,6.0,both,356.115,378.19,302.16,6.0,1.0,both
2020,2018,True,OR,71287,Kaiser Foundation Healthplan of the NW,,,334.0,,,,,,,,,,,,,,,,,10.0,1.0,1.0,1.0,0.0,both,378.0,349.7,271.0,10.0,5.0,both
2020,2018,True,PA,16322,"UPMC Health Options, Inc.",3836202.0,146905.0,95.0,,,,,,,,3836202.0,146905.0,0.038294385957778,,0.000646676423539,,,,,41.0,2.0,5.0,5.0,14.0,both,425.08,415.8032432432432,208.29,41.0,7.0,both
2020,2018,True,PA,22444,Geisinger Health Plan,1353167.0,201575.0,166.0,,,,,,,,1353167.0,201575.0,0.1489653531308404,,0.0008235148207863,,,,,27.0,2.0,2.0,8.0,12.0,both,506.635,504.38770833333336,287.8,27.0,6.0,both
2020,2018,True,PA,31609,Independence Blue Cross (QCC Ins. Co.),1165326.0,160079.0,87.0,,,,,,,,1165326.0,160079.0,0.1373684273756871,,0.0005434816559323,,,,,7.0,2.0,1.0,1.0,3.0,both,635.55,599.1257142857143,363.05,7.0,1.0,both
2020,2018,True,PA,33709,Highmark Inc.,21172.0,1581.0,19.0,,,,,,,,21172.0,1581.0,0.0746740978651048,,0.0120177103099304,,,,,9.0,3.0,2.0,3.0,8.0,both,353.895,393.041,309.28,9.0,2.0,both
2020,2018,True,PA,33871,"Keystone Health Plan East, Inc",4478410.0,744583.0,329.0,,,,,,,,4478410.0,744583.0,0.1662605701577122,,0.0004418580601491,,,,,4.0,1.0,1.0,1.0,0.0,both,588.755,624.87,465.6,4.0,1.0,both
2020,2018,True,PA,38949,Highmark Choice Company,92376.0,5735.0,23.0,,,,,,,,92376.0,5735.0,0.0620832250801073,,0.0040104620749782,,,,,4.0,1.0,1.0,1.0,4.0,both,409.965,405.015,317.03,4.0,2.0,both
2020,2018,True,PA,45127,Capital Advantage Assurance Company,1566002.0,205517.0,325.0,,,,,,,,1566002.0,205517.0,0.1312367417155278,,0.0015813776962489,,,,,3.0,1.0,1.0,1.0,1.0,both,741.58,704.7611111111112,529.47,3.0,3.0,both
2020,2018,True,PA,75729,Geisinger Quality Options,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2020,2018,True,PA,79279,Highmark Coverage Advantage Inc.,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2020,2018,True,PA,79962,Highmark Benefits Group Inc.,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2020,2018,True,PA,86199,"Pennsylvania Health & Wellness, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2020,2018,True,PA,98517,"Oscar Health Plan of Pennsylvania, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2020,2018,True,SC,16985,Bright Health Company of South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2020,2018,True,SC,26065,Blue Cross and Blue Shield of South Carolina,9849995.0,1605683.0,2013.0,,,,,,,,9849995.0,1605683.0,0.1630135852860839,,0.0012536721133623,,,,,24.0,2.0,1.0,1.0,0.0,both,515.1949999999999,489.9850996376812,231.41,24.0,46.0,both
2020,2018,True,SC,42326,"MOLINA HEALTHCARE OF SOUTH CAROLINA, INC",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2020,2018,True,SC,79222,"Absolute Total Care, Inc",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2020,2018,True,SD,31195,Sanford Health Plan,453255.0,22448.0,280.0,,,,,,,,453255.0,22448.0,0.0495262048956988,,0.0124732715609408,,,,,17.0,1.0,2.0,2.0,7.0,both,469.32,487.8607692307693,264.44,17.0,4.0,both
2020,2018,True,SD,60536,"Avera Health Plans, Inc.",372944.0,58063.0,94.0,,,,,,,,372944.0,58063.0,0.155688253464327,,0.0016189311609803,,,,,8.0,1.0,1.0,1.0,1.0,both,534.6949999999999,516.1034375,290.35,8.0,4.0,both
2020,2018,True,TN,14002,BlueCross BlueShield of Tennessee,7317202.0,1207868.0,981.0,,,,,,,,7317202.0,1207868.0,0.1650723869588402,,0.0008121748402971,,,,,24.0,1.0,1.0,6.0,4.0,both,718.2349999999999,704.2304166666667,408.53,24.0,6.0,both
2020,2018,True,TN,23552,Oscar Insurance Company,336971.0,73674.0,148.0,,,,,,,,336971.0,73674.0,0.2186360250585362,,0.0020088497977576,,,,,8.0,8.0,1.0,1.0,8.0,both,478.945,508.20875,351.27,8.0,1.0,both
2020,2018,True,TN,70111,Celtic Insurance Company,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2020,2018,True,TN,97906,Bright Health Insurance Company of Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2020,2018,True,TN,99248,Cigna Health and Life Insurance Company,1952184.0,98068.0,3099.0,,,,,,,,1952184.0,98068.0,0.0502350188301922,,0.0316005220867153,,,,,12.0,1.0,2.0,3.0,6.0,both,575.7249999999999,625.0816666666666,379.79,12.0,3.0,both
2020,2018,True,TX,20069,Oscar Insurance Company,1234053.0,262171.0,677.0,,,,,,,,1234053.0,262171.0,0.2124471153183858,,0.0025822840817634,,,,,8.0,8.0,1.0,1.0,2.0,both,350.29,337.6629411764705,190.95,8.0,3.0,both
2020,2018,True,TX,26539,"SHA, LLC DBA FirstCare Health Plans",689194.0,129149.0,191.0,,,,,,,,689194.0,129149.0,0.1873913586014968,,0.0014789119544092,,,,,6.0,1.0,1.0,1.0,0.0,both,539.2,528.1733333333333,353.85,6.0,9.0,both
2020,2018,True,TX,27248,"Community Health Choice, Inc.",2259355.0,385861.0,138.0,,,,,,,,2259355.0,385861.0,0.1707836971170975,,0.0003576417414561,,,,,8.0,1.0,2.0,2.0,1.0,both,490.735,471.70875,315.74,8.0,2.0,both
2020,2018,True,TX,29418,Celtic Insurance Company,4835793.0,1199078.0,1127.0,,,,,,,,4835793.0,1199078.0,0.2479589180099313,,0.0009398888145725,,,,,14.0,2.0,1.0,1.0,1.0,both,411.905,409.7500649350649,271.1,14.0,11.0,both
2020,2018,True,TX,33602,Blue Cross Blue Shield of Texas,14065915.0,2535879.0,1102.0,,,,,,,,14065915.0,2535879.0,0.1802853920274649,,0.0004345633210417,,,,,182.0,2.0,1.0,26.0,182.0,both,522.21,498.4085164835165,299.92,182.0,26.0,both
2020,2018,True,TX,45786,"Molina Healthcare of Texas, Inc.",5814783.0,1538371.0,2161.0,,,,,,,,5814783.0,1538371.0,0.2645620653427651,,0.0014047326685175,,,,,6.0,3.0,1.0,1.0,0.0,both,408.03,389.87395833333335,256.27,6.0,8.0,both
2020,2018,True,TX,66252,CHRISTUS Health Plan,650838.0,135197.0,262.0,,,,,,,,650838.0,135197.0,0.207727575833003,,0.0019379128235093,,,,,25.0,5.0,1.0,5.0,0.0,both,477.69,438.6472,262.73,25.0,5.0,both
2020,2018,True,TX,71837,"Sendero Health Plans, inc.",446191.0,65619.0,26.0,,,,,,,,446191.0,65619.0,0.1470648220156838,,0.0003962267026318,,,,,4.0,1.0,1.0,1.0,1.0,both,388.605,393.2375,301.26,4.0,2.0,both
2020,2018,True,UT,18167,Molina Healthcare of Utah,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2020,2018,True,UT,34541,BridgeSpan Health Company,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2020,2018,True,UT,42261,University of Utah Health Insurance Plans,633043.0,215466.0,737.0,,,,,,,,633043.0,215466.0,0.3403655043970157,,0.0034204932564766,,,,,8.0,2.0,2.0,2.0,4.0,both,494.72,539.6317857142857,325.21,8.0,6.0,both
2020,2018,True,UT,68781,SelectHealth,6303368.0,669556.0,3060.0,,,,,,,,6303368.0,669556.0,0.1062219435704848,,0.004570192784472,,,,,24.0,2.0,2.0,2.0,8.0,both,445.69,470.88916666666665,254.0,24.0,6.0,both
2020,2018,True,UT,81808,Cigna Health and Life Insurance Company,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2020,2018,True,VA,10207,"CareFirst BlueChoice, Inc.",107299.0,15996.0,49.0,,,,,,,,107299.0,15996.0,0.149078742579148,,0.0030632658164541,,,,,3.0,1.0,2.0,1.0,0.0,both,652.93,568.99,333.7,3.0,1.0,both
2020,2018,True,VA,20507,Optima Health Plan,214900.0,99764.0,117.0,,,,,,,,214900.0,99764.0,0.4642345276872964,,0.0011727677318471,,,,,7.0,1.0,2.0,2.0,2.0,both,731.63,800.3003225806452,455.17,7.0,5.0,both
2020,2018,True,VA,25922,Oscar Insurance Company,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2020,2018,True,VA,37204,"Piedmont Community HealthCare HMO, Inc.",,,,,,,,,,,,,,,,,,,,10.0,1.0,1.0,1.0,10.0,both,432.945,499.978,359.49,10.0,5.0,both
2020,2018,True,VA,40308,Group Hospitalization and Medical Services Inc.,76859.0,10927.0,23.0,,,,,,,,76859.0,10927.0,0.1421694271328016,,0.0021048778255696,,,,,2.0,1.0,2.0,1.0,0.0,both,867.0550000000001,867.0550000000001,806.53,2.0,1.0,both
2020,2018,True,VA,41921,Cigna Health and Life Insurance Company,1930580.0,101737.0,3344.0,,,,,,,,1930580.0,101737.0,0.0526976349076443,,0.0328690643522022,,,,,10.0,1.0,1.0,2.0,2.0,both,448.08,476.064,327.48,10.0,2.0,both
2020,2018,True,VA,80352,"Virginia Premier Health Plan, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2020,2018,True,VA,88380,"HealthKeepers, Inc.",2538860.0,150723.0,105.0,31.0,,,,,,,2538860.0,150723.0,0.0593664085455677,,0.0006966421846698,0.2952380952380952,,,,11.0,1.0,1.0,1.0,3.0,both,509.9,516.4887012987012,333.93,11.0,7.0,both
2020,2018,True,VA,95185,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.",61424.0,8623.0,148.0,,,,,,,,61424.0,8623.0,0.1403848658504819,,0.017163400208744,,,,,11.0,1.0,1.0,1.0,1.0,both,487.76,470.7263636363636,294.95,11.0,3.0,both
2020,2018,True,WI,14630,Children's Community Health Plan,616715.0,37326.0,491.0,171.0,14.0,,,,,,616715.0,37326.0,0.0605239048831307,,0.0131543696083159,0.3482688391038696,,,,8.0,1.0,1.0,1.0,4.0,both,564.985,532.9662500000001,333.7,8.0,3.0,both
2020,2018,True,WI,20173,HealthPartners Insurance Company,79939.0,4939.0,,,,,,,,,79939.0,4939.0,0.0617846107657088,,,,,,,7.0,1.0,1.0,1.0,1.0,both,565.2449999999999,529.3007142857143,292.51,7.0,2.0,both
2020,2018,True,WI,37833,Quartz Health Benefit Plans Corporation,538480.0,45592.0,165.0,51.0,,,,,,,538480.0,45592.0,0.0846679542415688,,0.0036190559747324,0.3090909090909091,,,,132.0,3.0,4.0,6.0,57.0,both,556.28,540.7311538461538,276.82,132.0,7.0,both
2020,2018,True,WI,38166,"Security Health Plan of Wisconsin, Inc.",446488.0,21460.0,177.0,101.0,,,,,,,446488.0,21460.0,0.048064001720091,,0.0082479030754892,0.5706214689265536,,,,14.0,1.0,1.0,1.0,4.0,both,541.85,503.5955555555556,246.67,14.0,9.0,both
2020,2018,True,WI,38345,Dean Health Plan,839270.0,64321.0,68.0,31.0,,,,,,,839270.0,64321.0,0.0766392221811812,,0.00105719749382,0.4558823529411764,,,,14.0,2.0,2.0,2.0,1.0,both,442.39,432.0163768115942,233.9,14.0,6.0,both
2020,2018,True,WI,52697,"Molina Healthcare of Wisconsin, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2020,2018,True,WI,57845,Medica Community Health Plan,159539.0,13318.0,52.0,29.0,,,,,,,159539.0,13318.0,0.0834780210481449,,0.0039044901636882,0.5576923076923077,,,,14.0,2.0,2.0,2.0,8.0,both,594.48,597.7244444444444,273.56,14.0,6.0,both
2020,2018,True,WI,58326,"MercyCare HMO, Inc.",249078.0,7329.0,,,,,,,,,249078.0,7329.0,0.0294245176209861,,,,,,,10.0,1.0,1.0,1.0,1.0,both,377.4500000000001,334.384,250.08,10.0,1.0,both
2020,2018,True,WI,81413,Network Health Plan,299081.0,73600.0,34.0,24.0,,,,,,,299081.0,73600.0,0.2460871803959462,,0.0004619565217391,0.7058823529411765,,,,12.0,2.0,2.0,2.0,0.0,both,683.09,634.51125,502.52,12.0,4.0,both
2020,2018,True,WI,84670,"WPS Health Plan, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2020,2018,True,WI,86584,"Aspirus Arise Health Plan of Wisconsin, Inc.",82993.0,9764.0,198.0,75.0,,,,,,,82993.0,9764.0,0.1176484763775258,,0.0202785743547726,0.3787878787878788,,,,18.0,2.0,1.0,1.0,2.0,both,566.315,534.0322222222222,321.35,18.0,5.0,both
2020,2018,True,WI,87416,Common Ground Healthcare Cooperative,2430068.0,327062.0,53.0,17.0,15.0,,,,,,2430068.0,327062.0,0.1345896493431459,,0.0001620487858571,0.320754716981132,,,,8.0,1.0,1.0,2.0,8.0,both,654.715,616.878695652174,340.79,8.0,6.0,both
2020,2018,True,WI,94529,Group Health Cooperative of South Central Wisconsin,100069.0,7220.0,19.0,,,,,,,,100069.0,7220.0,0.072150216350718,,0.0026315789473684,,,,,34.0,2.0,2.0,2.0,7.0,both,478.61,467.19911764705887,270.01,34.0,5.0,both
2020,2018,True,WV,31274,Highmark Blue Cross Blue Shield West Virginia,608399.0,35812.0,42.0,18.0,,,,,,,608399.0,35812.0,0.0588626871510308,,0.0011727912431587,0.4285714285714285,,,,8.0,2.0,1.0,1.0,2.0,both,590.4449999999999,593.1179545454545,392.6,8.0,11.0,both
2020,2018,True,WV,50328,CareSource West Virginia Co.,352387.0,67650.0,364.0,230.0,,,,,,,352387.0,67650.0,0.1919764349990209,,0.005380635624538,0.6318681318681318,,,,13.0,4.0,1.0,1.0,13.0,both,529.83,544.2247008547008,393.31,13.0,9.0,both
2020,2018,True,WY,11269,Blue Cross Blue Shield of Wyoming,890759.0,128838.0,422.0,275.0,,,,,,,890759.0,128838.0,0.1446384487835654,,0.0032754311616138,0.6516587677725119,,,,10.0,1.0,1.0,1.0,3.0,both,754.79,734.6823333333334,533.94,10.0,3.0,both
2021,2019,True,AK,38344,Premera Blue Cross Blue Shield of Alaska,440412.0,64537.0,180.0,63.0,,,,,,,440412.0,64537.0,0.1465377873445773,,0.0027890977268853,0.35,,,,5.0,2.0,1.0,1.0,5.0,both,672.0,610.1333333333333,461.0,5.0,3.0,both
2021,2019,True,AK,77963,Moda Assurance Company,,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2021,2019,True,AL,46944,Blue Cross and Blue Shield of Alabama,5726497.0,1258985.0,4392.0,1782.0,52.0,,,,,,5726497.0,1258985.0,0.2198525555850286,,0.0034885244859946,0.4057377049180328,,,,7.0,7.0,1.0,1.0,0.0,both,493.74,472.5829670329671,280.32,7.0,13.0,both
2021,2019,True,AL,73301,"Bright Health Insurance Company of Alabama, Inc.",81484.0,23912.0,42.0,18.0,,,,,,,81484.0,23912.0,0.2934563840754013,,0.0017564402810304,0.4285714285714285,,,,6.0,1.0,1.0,1.0,2.0,both,355.83,403.1366666666666,265.06,6.0,1.0,both
2021,2019,True,AR,13262,"HMO Partners, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,left_only,,,,,,left_only
2021,2019,True,AR,37903,"QualChoice Life & Health Insurance Company, Inc.",660234.0,122371.0,107.0,75.0,20.0,,,,,,660234.0,122371.0,0.1853448928713153,,0.0008743901741425,0.7009345794392523,,,,3.0,1.0,1.0,1.0,0.0,both,413.09,426.0653333333333,394.71,3.0,5.0,both
2021,2019,True,AR,62141,Celtic Insurance Company,2556008.0,485794.0,436.0,194.0,,,,,,,2556008.0,485794.0,0.1900596555253348,,0.0008974997632741,0.4449541284403669,,,,8.0,2.0,1.0,1.0,1.0,both,391.53,396.8244642857143,324.4,8.0,7.0,both
2021,2019,True,AR,70525,"QCA Health Plan, Inc.",663481.0,123578.0,102.0,44.0,47.0,,,,,,663481.0,123578.0,0.1862570292140995,,0.0008253896324588,0.4313725490196078,,,,5.0,1.0,1.0,2.0,0.0,both,399.73,372.8366666666667,227.16,5.0,7.0,both
2021,2019,True,AR,75293,USAble Mutual Insurance Company,5351709.0,1117028.0,3939.0,1387.0,14.0,,,,,,5351709.0,1117028.0,0.2087236058612305,,0.003526321632045,0.3521198273673521,,,,9.0,2.0,2.0,2.0,1.0,both,383.87,384.97888888888895,319.97,9.0,7.0,both
