market_year,state,rating_area_id,lowest_silver_age40_premium,silver_issuer_count,silver_plan_count
2024,FL,Rating Area 9,481.56,5,31
2024,GA,Rating Area 1,429.45,4,29
2024,GA,Rating Area 10,358.28,4,30
2024,GA,Rating Area 11,393.11,5,35
2024,GA,Rating Area 12,414.04,5,35
2024,GA,Rating Area 13,381.63,6,41
2024,GA,Rating Area 14,442.87,7,39
2024,GA,Rating Area 15,379.34,5,35
2024,GA,Rating Area 16,421.6,3,25
2024,GA,Rating Area 2,481.94,6,40
2024,GA,Rating Area 3,475.78,9,67
2024,GA,Rating Area 4,404.55,4,30
2024,GA,Rating Area 5,469.27,6,46
2024,GA,Rating Area 6,373.15,5,27
2024,GA,Rating Area 7,452.66,3,25
2024,GA,Rating Area 8,472.42,6,40
2024,GA,Rating Area 9,456.82,3,25
2024,HI,Rating Area 1,457.15,2,4
2024,IA,Rating Area 1,411.45,3,16
2024,IA,Rating Area 2,411.45,3,16
2024,IA,Rating Area 3,464.46,3,15
2024,IA,Rating Area 4,496.44,3,17
2024,IA,Rating Area 5,414.25,3,16
2024,IA,Rating Area 6,414.25,3,19
2024,IA,Rating Area 7,483.83,3,15
2024,IL,Rating Area 1,378.83,8,44
2024,IL,Rating Area 10,589.49,4,16
2024,IL,Rating Area 11,568.48,4,18
2024,IL,Rating Area 12,453.89,4,21
2024,IL,Rating Area 13,813.34,2,6
2024,IL,Rating Area 2,396.9,8,41
2024,IL,Rating Area 3,416.59,8,45
2024,IL,Rating Area 4,383.32,7,35
2024,IL,Rating Area 5,559.71,3,23
2024,IL,Rating Area 6,536.01,3,14
2024,IL,Rating Area 7,603.51,2,9
2024,IL,Rating Area 8,663.52,2,6
2024,IL,Rating Area 9,699.19,2,6
2024,IN,Rating Area 1,374.99,4,29
2024,IN,Rating Area 10,399.28,6,37
2024,IN,Rating Area 11,385.79,5,33
2024,IN,Rating Area 12,380.56,3,25
2024,IN,Rating Area 13,405.84,5,34
2024,IN,Rating Area 14,420.29,2,20
2024,IN,Rating Area 15,376.46,3,25
2024,IN,Rating Area 16,327.93,3,25
2024,IN,Rating Area 17,373.56,4,28
2024,IN,Rating Area 2,395.04,3,25
2024,IN,Rating Area 3,428.09,3,25
2024,IN,Rating Area 4,446.48,3,25
2024,IN,Rating Area 5,389.43,4,29
2024,IN,Rating Area 6,382.81,4,28
2024,IN,Rating Area 7,380.97,4,29
2024,IN,Rating Area 8,387.27,3,25
2024,IN,Rating Area 9,438.75,3,25
2024,KS,Rating Area 1,456.64,7,31
2024,KS,Rating Area 2,471.35,5,26
2024,KS,Rating Area 3,507.0,4,22
2024,KS,Rating Area 4,549.92,3,17
2024,KS,Rating Area 5,621.83,3,13
2024,KS,Rating Area 6,462.22,5,21
2024,KS,Rating Area 7,479.76,4,22
2024,LA,Rating Area 1,500.64,4,21
2024,LA,Rating Area 2,596.43,2,6
2024,LA,Rating Area 3,598.35,3,13
2024,LA,Rating Area 4,542.73,4,17
2024,LA,Rating Area 5,520.13,4,21
2024,LA,Rating Area 6,577.07,4,14
2024,LA,Rating Area 7,598.1,3,13
2024,LA,Rating Area 8,503.2,3,11
2024,MI,Rating Area 1,322.41,7,41
2024,MI,Rating Area 10,434.06,6,35
2024,MI,Rating Area 11,411.9,6,30
2024,MI,Rating Area 12,374.96,9,46
2024,MI,Rating Area 13,428.13,5,18
2024,MI,Rating Area 14,408.53,4,15
2024,MI,Rating Area 15,369.39,5,24
2024,MI,Rating Area 16,594.45,2,4
2024,MI,Rating Area 2,329.18,7,41
2024,MI,Rating Area 3,401.01,5,25
2024,MI,Rating Area 4,335.34,7,36
2024,MI,Rating Area 5,318.25,8,40
2024,MI,Rating Area 6,411.66,6,26
2024,MI,Rating Area 7,399.5,6,33
2024,MI,Rating Area 8,415.61,5,21
2024,MI,Rating Area 9,440.14,5,29
2024,MO,Rating Area 1,551.87,6,32
2024,MO,Rating Area 10,607.04,3,20
2024,MO,Rating Area 2,614.35,2,15
2024,MO,Rating Area 3,478.52,6,32
2024,MO,Rating Area 4,563.01,5,29
2024,MO,Rating Area 5,624.71,4,22
2024,MO,Rating Area 6,430.4,7,35
2024,MO,Rating Area 7,523.81,4,21
2024,MO,Rating Area 8,503.0,6,30
2024,MO,Rating Area 9,550.15,3,17
2024,MS,Rating Area 1,462.04,5,25
2024,MS,Rating Area 2,483.71,5,25
2024,MS,Rating Area 3,495.24,4,20
2024,MS,Rating Area 4,492.18,5,25
2024,MS,Rating Area 5,485.45,5,25
2024,MS,Rating Area 6,481.99,5,25
2024,MT,Rating Area 1,403.72,3,15
2024,MT,Rating Area 2,512.96,3,13
2024,MT,Rating Area 3,490.81,3,13
2024,MT,Rating Area 4,514.03,3,11
2024,NC,Rating Area 1,554.3,9,44
2024,NC,Rating Area 10,522.93,5,25
2024,NC,Rating Area 11,475.85,7,36
2024,NC,Rating Area 12,621.56,4,16
2024,NC,Rating Area 13,452.12,6,31
2024,NC,Rating Area 14,503.23,4,20
2024,NC,Rating Area 15,534.82,5,30
2024,NC,Rating Area 16,627.83,4,16
2024,NC,Rating Area 2,484.77,6,32
2024,NC,Rating Area 3,473.5,5,26
2024,NC,Rating Area 4,470.85,6,34
2024,NC,Rating Area 5,507.4,4,25
2024,NC,Rating Area 6,428.28,7,40
2024,NC,Rating Area 7,438.83,8,43
2024,NC,Rating Area 8,535.38,4,20
2024,NC,Rating Area 9,468.42,6,31
2024,ND,Rating Area 1,410.49,2,11
2024,ND,Rating Area 2,410.49,3,15
2024,ND,Rating Area 3,476.52,3,12
2024,ND,Rating Area 4,410.49,3,19
2024,NE,Rating Area 1,542.07,4,28
2024,NE,Rating Area 2,538.78,4,28
2024,NE,Rating Area 3,579.84,4,25
2024,NE,Rating Area 4,677.75,4,20
2024,NH,Rating Area 1,323.53,3,18
2024,OH,Rating Area 1,438.52,8,49
2024,OH,Rating Area 10,456.89,5,31
2024,OH,Rating Area 11,397.6,8,47
2024,OH,Rating Area 12,413.64,8,48
2024,OH,Rating Area 13,429.4,6,37
2024,OH,Rating Area 14,450.92,7,40
2024,OH,Rating Area 15,428.88,8,47
2024,OH,Rating Area 16,433.84,8,45
2024,OH,Rating Area 17,460.47,5,28
2024,OH,Rating Area 2,455.22,6,37
2024,OH,Rating Area 3,438.78,6,37
2024,OH,Rating Area 4,418.4,8,46
2024,OH,Rating Area 5,425.22,8,46
2024,OH,Rating Area 6,460.16,7,45
2024,OH,Rating Area 7,515.44,4,23
2024,OH,Rating Area 8,489.43,5,31
2024,OH,Rating Area 9,433.84,8,46
2024,OK,Rating Area 1,560.41,2,13
2024,OK,Rating Area 2,536.84,3,15
2024,OK,Rating Area 3,481.51,7,36
2024,OK,Rating Area 4,491.38,5,26
2024,OK,Rating Area 5,461.9,5,25
2024,OR,Rating Area 1,441.52,6,22
2024,OR,Rating Area 2,501.0,6,17
2024,OR,Rating Area 3,478.0,6,20
2024,OR,Rating Area 4,490.95,5,13
2024,OR,Rating Area 5,462.0,6,21
2024,OR,Rating Area 6,462.0,6,23
2024,OR,Rating Area 7,530.0,5,18
2024,SC,Rating Area 1,420.18,3,19
2024,SC,Rating Area 10,412.88,6,34
2024,SC,Rating Area 11,562.8,3,19
2024,SC,Rating Area 12,525.91,5,25
2024,SC,Rating Area 13,491.86,4,23
2024,SC,Rating Area 14,491.86,3,19
2024,SC,Rating Area 15,477.21,4,23
2024,SC,Rating Area 16,491.86,3,19
2024,SC,Rating Area 17,491.86,5,25
2024,SC,Rating Area 18,476.22,6,34
2024,SC,Rating Area 19,420.18,3,19
2024,SC,Rating Area 2,455.01,3,19
2024,SC,Rating Area 20,464.37,4,21
2024,SC,Rating Area 21,491.86,4,27
2024,SC,Rating Area 22,428.51,5,29
2024,SC,Rating Area 23,515.86,4,25
2024,SC,Rating Area 24,420.18,3,19
2024,SC,Rating Area 25,495.97,4,23
2024,SC,Rating Area 26,428.51,6,34
2024,SC,Rating Area 27,519.83,4,23
2024,SC,Rating Area 28,464.37,5,29
2024,SC,Rating Area 29,510.44,5,25
2024,SC,Rating Area 3,464.78,4,23
2024,SC,Rating Area 30,515.86,4,25
2024,SC,Rating Area 31,491.86,3,19
2024,SC,Rating Area 32,546.83,3,23
2024,SC,Rating Area 33,420.18,3,19
2024,SC,Rating Area 34,491.86,5,29
2024,SC,Rating Area 35,491.86,4,23
2024,SC,Rating Area 36,464.37,3,19
2024,SC,Rating Area 37,515.86,2,19
2024,SC,Rating Area 38,442.57,4,27
2024,SC,Rating Area 39,515.86,4,25
2024,SC,Rating Area 4,515.86,4,21
2024,SC,Rating Area 40,511.38,4,25
2024,SC,Rating Area 41,464.37,3,19
2024,SC,Rating Area 42,562.8,3,19
2024,SC,Rating Area 43,464.37,3,19
2024,SC,Rating Area 44,562.8,3,19
2024,SC,Rating Area 45,481.97,4,27
2024,SC,Rating Area 46,544.43,4,23
2024,SC,Rating Area 5,442.57,4,23
2024,SC,Rating Area 6,455.01,4,23
2024,SC,Rating Area 7,507.26,4,23
2024,SC,Rating Area 8,477.21,6,34
2024,SC,Rating Area 9,442.57,4,21
2024,SD,Rating Area 1,714.28,3,10
2024,SD,Rating Area 2,443.8,3,18
2024,SD,Rating Area 3,465.81,2,16
2024,SD,Rating Area 4,602.78,2,8
2024,TN,Rating Area 1,501.73,3,20
2024,TN,Rating Area 2,467.12,4,26
2024,TN,Rating Area 3,490.15,4,26
2024,TN,Rating Area 4,480.31,6,35
2024,TN,Rating Area 5,525.82,4,25
2024,TN,Rating Area 6,451.08,5,32
2024,TN,Rating Area 7,572.91,3,20
2024,TN,Rating Area 8,555.46,4,25
2024,TX,Rating Area 1,605.55,4,19
2024,TX,Rating Area 10,429.31,9,51
2024,TX,Rating Area 11,507.88,5,25
2024,TX,Rating Area 12,483.45,7,36
2024,TX,Rating Area 13,470.33,5,25
2024,TX,Rating Area 14,566.0,4,20
2024,TX,Rating Area 15,404.09,6,31
2024,TX,Rating Area 16,437.79,6,30
2024,TX,Rating Area 17,526.93,5,25
2024,TX,Rating Area 18,468.08,10,50
2024,TX,Rating Area 19,557.48,5,26
2024,TX,Rating Area 2,527.23,5,25
2024,TX,Rating Area 20,558.24,5,25
2024,TX,Rating Area 21,511.5,4,19
2024,TX,Rating Area 22,559.57,5,25
2024,TX,Rating Area 23,484.73,5,24
2024,TX,Rating Area 24,551.63,6,29
2024,TX,Rating Area 25,491.9,10,53
2024,TX,Rating Area 26,460.78,8,43
2024,TX,Rating Area 27,473.47,8,43
2024,TX,Rating Area 3,491.68,12,57
2024,TX,Rating Area 4,489.12,8,40
2024,TX,Rating Area 5,387.59,8,40
2024,TX,Rating Area 6,475.55,6,29
2024,TX,Rating Area 7,521.65,6,30
2024,TX,Rating Area 8,438.32,10,53
2024,TX,Rating Area 9,458.4,10,49
2024,UT,Rating Area 1,601.21,5,14
2024,UT,Rating Area 2,481.63,6,21
2024,UT,Rating Area 3,458.69,8,30
2024,UT,Rating Area 4,472.46,7,25
2024,UT,Rating Area 5,652.03,3,8
2024,UT,Rating Area 6,634.41,4,8
2024,WI,Rating Area 1,401.65,7,42
2024,WI,Rating Area 10,497.74,5,18
2024,WI,Rating Area 11,433.08,11,71
2024,WI,Rating Area 12,437.68,8,53
2024,WI,Rating Area 13,481.24,6,28
2024,WI,Rating Area 14,445.73,9,57
2024,WI,Rating Area 15,458.26,9,46
2024,WI,Rating Area 16,460.07,10,53
2024,WI,Rating Area 2,426.78,4,23
2024,WI,Rating Area 3,517.3,3,12
2024,WI,Rating Area 4,586.28,4,17
2024,WI,Rating Area 5,514.06,4,16
2024,WI,Rating Area 6,587.87,4,17
2024,WI,Rating Area 7,513.94,5,22
2024,WI,Rating Area 8,540.1,4,18
2024,WI,Rating Area 9,445.83,7,42
2024,WV,Rating Area 1,852.39,2,13
2024,WV,Rating Area 10,860.91,2,13
2024,WV,Rating Area 11,759.48,2,13
2024,WV,Rating Area 2,890.04,2,13
2024,WV,Rating Area 3,890.04,2,13
2024,WV,Rating Area 4,810.62,2,13
2024,WV,Rating Area 5,955.62,2,13
2024,WV,Rating Area 6,768.24,2,13
2024,WV,Rating Area 7,751.81,2,13
2024,WV,Rating Area 8,832.78,2,13
2024,WV,Rating Area 9,866.62,2,13
2024,WY,Rating Area 1,806.63,2,9
2024,WY,Rating Area 2,772.09,2,9
2024,WY,Rating Area 3,829.75,2,9
2025,AK,Rating Area 1,1009.0,2,4
2025,AK,Rating Area 2,1061.0,2,4
2025,AK,Rating Area 3,1033.0,2,4
2025,AL,Rating Area 1,511.52,2,8
2025,AL,Rating Area 10,495.53,3,13
2025,AL,Rating Area 11,519.53,2,8
2025,AL,Rating Area 12,497.42,2,8
2025,AL,Rating Area 13,508.53,3,13
2025,AL,Rating Area 2,522.5,3,13
2025,AL,Rating Area 3,525.65,3,15
2025,AL,Rating Area 4,537.5,3,13
2025,AL,Rating Area 5,520.51,3,13
2025,AL,Rating Area 6,489.54,3,13
2025,AL,Rating Area 7,542.38,3,13
2025,AL,Rating Area 8,517.09,3,13
2025,AL,Rating Area 9,581.72,3,13
2025,AR,Rating Area 1,451.5,6,21
2025,AR,Rating Area 2,451.5,6,21
2025,AR,Rating Area 3,451.5,6,21
2025,AR,Rating Area 4,451.5,6,21
2025,AR,Rating Area 5,451.5,6,21
2025,AR,Rating Area 6,451.5,6,21
2025,AR,Rating Area 7,451.5,6,21
2025,AZ,Rating Area 1,483.06,4,29
2025,AZ,Rating Area 2,668.48,3,10
2025,AZ,Rating Area 3,618.68,4,21
2025,AZ,Rating Area 4,343.83,8,37
2025,AZ,Rating Area 5,368.53,6,33
2025,AZ,Rating Area 6,321.86,7,38
2025,AZ,Rating Area 7,482.62,3,16
2025,DE,Rating Area 1,529.98,4,12
2025,FL,Rating Area 1,558.42,5,33
2025,FL,Rating Area 10,514.99,8,50
2025,FL,Rating Area 11,549.66,7,41
2025,FL,Rating Area 12,600.31,4,28
2025,FL,Rating Area 13,515.45,7,37
2025,FL,Rating Area 14,607.79,3,23
2025,FL,Rating Area 15,470.84,8,49
2025,FL,Rating Area 16,509.04,6,44
2025,FL,Rating Area 17,535.31,7,40
2025,FL,Rating Area 18,489.84,5,27
2025,FL,Rating Area 19,521.53,6,33
2025,FL,Rating Area 2,561.44,5,37
2025,FL,Rating Area 20,582.18,3,23
2025,FL,Rating Area 21,735.47,4,21
2025,FL,Rating Area 22,505.25,4,30
2025,FL,Rating Area 23,878.89,2,15
2025,FL,Rating Area 24,745.05,7,39
2025,FL,Rating Area 25,594.93,6,30
2025,FL,Rating Area 26,508.2,6,43
2025,FL,Rating Area 27,514.68,6,41
2025,FL,Rating Area 28,484.56,10,59
2025,FL,Rating Area 29,490.91,3,20
2025,FL,Rating Area 3,502.8,5,38
2025,FL,Rating Area 30,483.38,7,42
2025,FL,Rating Area 31,587.76,4,25
2025,FL,Rating Area 32,450.55,6,33
2025,FL,Rating Area 33,713.1,3,20
2025,FL,Rating Area 34,503.82,11,64
2025,FL,Rating Area 35,558.4,7,48
2025,FL,Rating Area 36,455.16,7,38
2025,FL,Rating Area 37,573.47,3,23
2025,FL,Rating Area 38,477.24,6,33
2025,FL,Rating Area 39,466.02,6,33
2025,FL,Rating Area 4,555.55,5,32
2025,FL,Rating Area 40,504.59,7,48
2025,FL,Rating Area 41,488.73,8,53
2025,FL,Rating Area 42,548.43,7,45
2025,FL,Rating Area 43,514.51,12,65
2025,FL,Rating Area 44,903.79,2,13
2025,FL,Rating Area 45,595.19,4,28
2025,FL,Rating Area 46,543.26,4,33
2025,FL,Rating Area 47,578.44,4,28
2025,FL,Rating Area 48,521.59,12,67
2025,FL,Rating Area 49,496.66,12,67
2025,FL,Rating Area 5,462.03,9,51
2025,FL,Rating Area 50,526.8,12,64
2025,FL,Rating Area 51,501.21,11,64
2025,FL,Rating Area 52,493.78,8,50
2025,FL,Rating Area 53,505.97,9,57
2025,FL,Rating Area 54,583.0,4,25
2025,FL,Rating Area 55,552.62,6,44
2025,FL,Rating Area 56,486.25,6,42
2025,FL,Rating Area 57,528.4,13,75
2025,FL,Rating Area 58,541.26,6,46
2025,FL,Rating Area 59,560.04,7,40
2025,FL,Rating Area 6,495.48,12,64
2025,FL,Rating Area 60,505.07,4,33
2025,FL,Rating Area 61,596.32,4,28
2025,FL,Rating Area 62,596.73,5,26
2025,FL,Rating Area 63,711.71,4,25
2025,FL,Rating Area 64,495.27,9,51
2025,FL,Rating Area 65,474.39,6,33
2025,FL,Rating Area 66,523.54,3,28
2025,FL,Rating Area 67,645.44,4,25
2025,FL,Rating Area 7,477.03,6,33
2025,FL,Rating Area 8,534.42,5,38
2025,FL,Rating Area 9,522.25,4,33
2025,HI,Rating Area 1,486.47,2,4
2025,IA,Rating Area 1,382.7,4,18
2025,IA,Rating Area 2,408.39,3,13
2025,IA,Rating Area 3,381.05,4,17
2025,IA,Rating Area 4,445.47,5,27
2025,IA,Rating Area 5,392.89,4,18
2025,IA,Rating Area 6,414.1,4,18
2025,IA,Rating Area 7,425.25,4,17
2025,IL,Rating Area 1,390.6,8,37
2025,IL,Rating Area 10,650.49,4,18
2025,IL,Rating Area 11,538.21,5,22
2025,IL,Rating Area 12,432.39,3,13
2025,IL,Rating Area 13,881.36,2,7
2025,IL,Rating Area 2,391.99,7,28
2025,IL,Rating Area 3,391.48,8,34
2025,IL,Rating Area 4,368.38,7,32
2025,IL,Rating Area 5,588.22,3,21
2025,IL,Rating Area 6,561.03,4,17
2025,IL,Rating Area 7,620.69,3,15
2025,IL,Rating Area 8,747.89,2,7
2025,IL,Rating Area 9,763.61,2,7
2025,IN,Rating Area 1,372.03,4,24
2025,IN,Rating Area 10,384.54,6,33
2025,IN,Rating Area 11,375.89,5,28
2025,IN,Rating Area 12,356.92,3,19
2025,IN,Rating Area 13,391.89,6,33
2025,IN,Rating Area 14,378.9,3,19
2025,IN,Rating Area 15,361.91,3,19
2025,IN,Rating Area 16,303.94,3,19
2025,IN,Rating Area 17,379.74,3,19
2025,IN,Rating Area 2,371.89,4,24
2025,IN,Rating Area 3,417.01,4,24
2025,IN,Rating Area 4,415.89,4,24
2025,IN,Rating Area 5,376.93,4,24
2025,IN,Rating Area 6,383.46,4,25
2025,IN,Rating Area 7,372.42,4,24
2025,IN,Rating Area 8,374.84,3,19
2025,IN,Rating Area 9,409.91,3,19
2025,KS,Rating Area 1,468.69,7,28
2025,KS,Rating Area 2,497.56,5,22
2025,KS,Rating Area 3,507.28,5,22
2025,KS,Rating Area 4,544.71,4,18
2025,KS,Rating Area 5,629.19,4,18
2025,KS,Rating Area 6,501.02,3,13
2025,KS,Rating Area 7,522.56,5,22
2025,LA,Rating Area 1,471.14,4,19
2025,LA,Rating Area 2,550.26,2,5
2025,LA,Rating Area 3,546.79,3,12
2025,LA,Rating Area 4,541.98,4,15
2025,LA,Rating Area 5,494.24,4,21
2025,LA,Rating Area 6,599.78,4,15
2025,LA,Rating Area 7,546.41,3,12
2025,LA,Rating Area 8,458.18,5,22
2025,MI,Rating Area 1,353.78,8,45
2025,MI,Rating Area 10,418.47,6,29
2025,MI,Rating Area 11,397.24,6,25
2025,MI,Rating Area 12,397.15,9,39
2025,MI,Rating Area 13,468.5,5,16
2025,MI,Rating Area 14,475.99,4,13
2025,MI,Rating Area 15,369.95,5,18
2025,MI,Rating Area 16,640.97,2,4
2025,MI,Rating Area 2,329.53,8,44
2025,MI,Rating Area 3,400.28,5,21
2025,MI,Rating Area 4,360.55,7,31
2025,MI,Rating Area 5,339.63,9,42
2025,MI,Rating Area 6,403.31,6,21
2025,MI,Rating Area 7,415.44,6,27
2025,MI,Rating Area 8,454.57,5,19
2025,MI,Rating Area 9,469.0,5,24
2025,MO,Rating Area 1,553.67,6,27
2025,MO,Rating Area 10,575.02,3,14
2025,MO,Rating Area 2,637.02,3,14
2025,MO,Rating Area 3,467.05,6,27
2025,MO,Rating Area 4,545.02,6,30
2025,MO,Rating Area 5,577.87,4,17
2025,MO,Rating Area 6,417.02,7,29
2025,MO,Rating Area 7,522.03,4,18
2025,MO,Rating Area 8,498.05,6,25
2025,MO,Rating Area 9,540.08,5,22
2025,MS,Rating Area 1,483.8,5,20
2025,MS,Rating Area 2,477.69,5,20
2025,MS,Rating Area 3,479.8,4,16
2025,MS,Rating Area 4,491.15,5,20
2025,MS,Rating Area 5,485.81,5,20
2025,MS,Rating Area 6,473.45,5,20
2025,MT,Rating Area 1,431.68,3,13
2025,MT,Rating Area 2,550.26,3,12
2025,MT,Rating Area 3,523.3,3,12
2025,MT,Rating Area 4,586.08,3,9
2025,NC,Rating Area 1,551.36,9,40
2025,NC,Rating Area 10,521.65,6,22
2025,NC,Rating Area 11,461.26,8,30
2025,NC,Rating Area 12,634.94,4,14
2025,NC,Rating Area 13,472.78,6,23
2025,NC,Rating Area 14,522.6,4,17
2025,NC,Rating Area 15,549.41,5,22
2025,NC,Rating Area 16,641.29,4,14
2025,NC,Rating Area 2,476.3,7,36
2025,NC,Rating Area 3,481.23,7,35
2025,NC,Rating Area 4,478.01,8,41
2025,NC,Rating Area 5,516.19,6,35
2025,NC,Rating Area 6,426.84,9,48
2025,NC,Rating Area 7,436.8,9,44
2025,NC,Rating Area 8,537.91,4,14
2025,NC,Rating Area 9,475.35,6,24
2025,ND,Rating Area 1,442.39,3,12
2025,ND,Rating Area 2,442.39,3,13
2025,ND,Rating Area 3,517.65,3,10
2025,ND,Rating Area 4,482.75,3,20
2025,NE,Rating Area 1,556.56,5,32
2025,NE,Rating Area 2,580.66,5,32
2025,NE,Rating Area 3,609.37,5,35
2025,NE,Rating Area 4,702.79,5,21
2025,NH,Rating Area 1,317.72,4,16
2025,OH,Rating Area 1,439.49,9,50
2025,OH,Rating Area 10,431.02,7,35
2025,OH,Rating Area 11,401.61,9,48
2025,OH,Rating Area 12,414.24,9,50
2025,OH,Rating Area 13,410.24,8,42
2025,OH,Rating Area 14,465.64,8,39
2025,OH,Rating Area 15,427.12,9,46
2025,OH,Rating Area 16,455.25,9,43
2025,OH,Rating Area 17,437.25,7,35
2025,OH,Rating Area 2,440.4,8,42
2025,OH,Rating Area 3,477.9,8,42
2025,OH,Rating Area 4,406.24,9,46
2025,OH,Rating Area 5,412.24,9,46
2025,OH,Rating Area 6,409.06,9,50
2025,OH,Rating Area 7,506.87,5,26
2025,OH,Rating Area 8,463.24,7,35
2025,OH,Rating Area 9,470.04,9,46
2025,OK,Rating Area 1,561.56,2,6
2025,OK,Rating Area 2,541.9,4,11
2025,OK,Rating Area 3,442.51,7,34
2025,OK,Rating Area 4,457.79,7,27
2025,OK,Rating Area 5,464.78,6,25
2025,OR,Rating Area 1,457.84,6,19
2025,OR,Rating Area 2,507.0,6,16
2025,OR,Rating Area 3,483.0,6,18
2025,OR,Rating Area 4,523.47,5,13
2025,OR,Rating Area 5,467.0,6,18
2025,OR,Rating Area 6,467.0,6,17
2025,OR,Rating Area 7,566.0,5,13
2025,SC,Rating Area 1,405.9,3,17
2025,SC,Rating Area 10,394.8,5,28
2025,SC,Rating Area 11,579.54,4,21
2025,SC,Rating Area 12,490.36,5,24
2025,SC,Rating Area 13,487.28,4,21
2025,SC,Rating Area 14,464.28,4,21
2025,SC,Rating Area 15,457.49,4,21
2025,SC,Rating Area 16,477.53,3,17
2025,SC,Rating Area 17,477.53,5,24
2025,SC,Rating Area 18,452.82,4,24
2025,SC,Rating Area 19,405.9,3,17
2025,SC,Rating Area 2,443.45,3,17
2025,SC,Rating Area 20,472.01,5,24
2025,SC,Rating Area 21,477.53,4,25
2025,SC,Rating Area 22,411.5,5,28
2025,SC,Rating Area 23,489.19,5,28
2025,SC,Rating Area 24,405.9,3,17
2025,SC,Rating Area 25,436.41,4,25
2025,SC,Rating Area 26,413.2,4,24
2025,SC,Rating Area 27,474.07,4,25
2025,SC,Rating Area 28,468.27,5,28
2025,SC,Rating Area 29,487.99,5,24
2025,SC,Rating Area 3,436.42,4,21
2025,SC,Rating Area 30,451.01,5,28
2025,SC,Rating Area 31,468.19,4,21
2025,SC,Rating Area 32,522.7,4,25
2025,SC,Rating Area 33,393.81,3,17
2025,SC,Rating Area 34,464.65,5,28
2025,SC,Rating Area 35,490.36,4,21
2025,SC,Rating Area 36,480.72,4,21
2025,SC,Rating Area 37,464.43,2,17
2025,SC,Rating Area 38,443.45,4,25
2025,SC,Rating Area 39,496.96,4,24
2025,SC,Rating Area 4,517.63,4,20
2025,SC,Rating Area 40,473.14,5,28
2025,SC,Rating Area 41,474.28,4,21
2025,SC,Rating Area 42,527.39,5,25
2025,SC,Rating Area 43,443.45,3,21
2025,SC,Rating Area 44,564.31,4,21
2025,SC,Rating Area 45,458.18,4,25
2025,SC,Rating Area 46,509.82,5,25
2025,SC,Rating Area 5,441.74,4,21
2025,SC,Rating Area 6,443.45,4,21
2025,SC,Rating Area 7,488.24,4,25
2025,SC,Rating Area 8,457.49,4,24
2025,SC,Rating Area 9,443.45,5,24
2025,SD,Rating Area 1,734.97,3,8
2025,SD,Rating Area 2,469.14,3,14
2025,SD,Rating Area 3,492.43,3,14
2025,SD,Rating Area 4,636.14,2,6
2025,TN,Rating Area 1,509.03,3,15
2025,TN,Rating Area 2,465.07,4,20
2025,TN,Rating Area 3,498.33,5,23
2025,TN,Rating Area 4,547.74,5,23
2025,TN,Rating Area 5,498.27,4,20
2025,TN,Rating Area 6,481.67,5,23
2025,TN,Rating Area 7,558.2,3,15
2025,TN,Rating Area 8,581.06,4,21
2025,TX,Rating Area 1,609.16,3,14
2025,TX,Rating Area 10,427.45,11,52
2025,TX,Rating Area 11,527.24,4,19
2025,TX,Rating Area 12,465.98,6,28
2025,TX,Rating Area 13,460.34,4,21
2025,TX,Rating Area 14,574.93,5,24
2025,TX,Rating Area 15,447.38,7,33
2025,TX,Rating Area 16,440.83,5,24
2025,TX,Rating Area 17,605.52,4,19
2025,TX,Rating Area 18,468.46,12,59
2025,TX,Rating Area 19,562.32,5,23
2025,TX,Rating Area 2,517.16,4,19
2025,TX,Rating Area 20,556.39,4,21
2025,TX,Rating Area 21,493.25,4,21
2025,TX,Rating Area 22,537.96,4,21
2025,TX,Rating Area 23,480.99,3,15
2025,TX,Rating Area 24,516.64,5,22
2025,TX,Rating Area 25,496.74,11,49
2025,TX,Rating Area 26,455.86,9,48
2025,TX,Rating Area 27,469.36,9,48
2025,TX,Rating Area 3,522.87,12,59
2025,TX,Rating Area 4,461.08,8,38
2025,TX,Rating Area 5,432.88,7,33
2025,TX,Rating Area 6,495.75,5,22
2025,TX,Rating Area 7,542.49,4,22
2025,TX,Rating Area 8,476.92,11,54
2025,TX,Rating Area 9,467.04,10,49
2025,UT,Rating Area 1,641.19,5,13
2025,UT,Rating Area 2,515.03,6,20
2025,UT,Rating Area 3,490.51,7,25
2025,UT,Rating Area 4,505.22,7,23
2025,UT,Rating Area 5,694.39,3,8
2025,UT,Rating Area 6,703.43,4,8
2025,WI,Rating Area 1,457.33,7,33
2025,WI,Rating Area 10,517.19,5,18
2025,WI,Rating Area 11,435.27,11,54
2025,WI,Rating Area 12,442.84,8,36
2025,WI,Rating Area 13,507.4,6,26
2025,WI,Rating Area 14,459.52,9,43
2025,WI,Rating Area 15,498.02,8,34
2025,WI,Rating Area 16,475.64,10,44
2025,WI,Rating Area 2,428.94,4,21
2025,WI,Rating Area 3,542.29,3,12
2025,WI,Rating Area 4,612.65,4,16
2025,WI,Rating Area 5,539.07,4,16
2025,WI,Rating Area 6,579.23,4,22
2025,WI,Rating Area 7,561.92,5,24
2025,WI,Rating Area 8,561.21,4,19
2025,WI,Rating Area 9,458.35,7,33
2025,WV,Rating Area 1,926.41,2,13
2025,WV,Rating Area 10,980.05,2,13
2025,WV,Rating Area 11,877.65,2,13
2025,WV,Rating Area 2,926.41,2,13
