market_year,state,issuer_id,issuer_name,plan_count,product_count,network_count,service_area_count,new_plan_count
2018,MO,32753,,16,1,1,1,16
2018,MO,74483,,10,1,2,2,2
2018,MO,99723,,5,1,1,1,5
2018,MS,90714,,5,2,1,1,1
2018,MT,23603,,6,1,2,2,0
2018,MT,30751,,26,2,2,6,26
2018,MT,32225,,12,2,2,2,12
2018,NC,11512,,27,5,5,7,0
2018,NC,73943,,6,1,1,1,2
2018,ND,37160,,7,1,2,1,0
2018,ND,89364,,8,1,1,1,4
2018,NE,20305,,12,2,2,3,8
2018,NH,59025,,2,1,1,1,2
2018,NH,75841,,2,1,1,1,0
2018,NH,96751,,11,1,1,1,3
2018,NJ,23818,,5,5,1,1,5
2018,NJ,77606,,3,1,2,2,0
2018,NJ,91661,,7,3,2,1,0
2018,NJ,91762,,8,1,3,3,0
2018,NM,19722,,3,1,1,1,0
2018,NM,72034,,7,7,1,2,0
2018,NM,75605,,30,1,1,5,30
2018,NM,93091,,5,1,1,1,2
2018,NV,45142,,4,1,1,1,4
2018,NV,95865,,10,1,1,1,0
2018,OH,28162,,49,1,2,2,4
2018,OH,41047,,12,3,1,1,1
2018,OH,45845,,8,8,1,1,8
2018,OH,52664,,6,2,1,1,2
2018,OH,64353,,5,2,1,3,2
2018,OH,74313,,8,1,1,3,1
2018,OH,77552,,13,4,1,1,13
2018,OH,99969,,44,1,4,7,34
2018,OK,87571,,35,2,2,10,35
2018,OR,10091,,8,1,2,2,0
2018,OR,39424,,11,3,2,2,3
2018,OR,56707,,8,7,3,3,8
2018,OR,63474,,6,2,1,1,6
2018,OR,71287,,10,1,1,1,0
2018,PA,16322,,41,2,5,5,14
2018,PA,22444,,27,2,2,8,12
2018,PA,31609,,7,2,1,1,3
2018,PA,33709,,9,3,2,3,8
2018,PA,33871,,4,1,1,1,0
2018,PA,38949,,4,1,1,1,4
2018,PA,45127,,3,1,1,1,1
2018,PA,70194,,10,4,1,2,10
2018,PA,83731,,6,4,1,2,3
2018,SC,26065,,24,2,1,1,0
2018,SD,31195,,17,1,2,2,7
2018,SD,60536,,8,1,1,1,1
2018,TN,14002,,24,1,1,6,4
2018,TN,23552,,8,8,1,1,8
2018,TN,99248,,12,1,2,3,6
2018,TX,20069,,8,8,1,1,2
2018,TX,26539,,6,1,1,1,0
2018,TX,27248,,8,1,2,2,1
2018,TX,29418,,14,2,1,1,1
2018,TX,33602,,182,2,1,26,182
2018,TX,45786,,6,3,1,1,0
2018,TX,66252,,25,5,1,5,0
2018,TX,71837,,4,1,1,1,1
2018,UT,42261,,8,2,2,2,4
2018,UT,68781,,24,2,2,2,8
2018,VA,10207,,3,1,2,1,0
2018,VA,20507,,7,1,2,2,2
2018,VA,37204,,10,1,1,1,10
2018,VA,40308,,2,1,2,1,0
2018,VA,41921,,10,1,1,2,2
2018,VA,88380,,11,1,1,1,3
2018,VA,95185,,11,1,1,1,1
2018,WI,14630,,8,1,1,1,4
2018,WI,20173,,7,1,1,1,1
2018,WI,37833,,132,3,4,6,57
2018,WI,38166,,14,1,1,1,4
2018,WI,38345,,14,2,2,2,1
2018,WI,57845,,14,2,2,2,8
2018,WI,58326,,10,1,1,1,1
2018,WI,81413,,12,2,2,2,0
2018,WI,86584,,18,2,1,1,2
2018,WI,87416,,8,1,1,2,8
2018,WI,94529,,34,2,2,2,7
2018,WV,31274,,8,2,1,1,2
2018,WV,50328,,13,4,1,1,13
2018,WY,11269,,10,1,1,1,3
2019,AK,38344,,5,2,1,1,5
2019,AL,46944,,7,7,1,1,0
2019,AL,73301,,6,1,1,1,2
2019,AR,37903,,3,1,1,1,0
2019,AR,62141,,8,2,1,1,1
2019,AR,70525,,5,1,1,2,0
2019,AR,75293,,9,2,2,2,1
2019,AZ,13877,,8,8,1,1,8
2019,AZ,53901,,66,1,2,11,41
2019,AZ,87247,,12,1,2,2,12
2019,AZ,91450,,11,1,1,2,2
2019,AZ,97667,,5,1,1,1,4
2019,DE,76168,,8,3,1,1,3
2019,FL,16842,,24,2,2,2,0
2019,FL,21663,,14,3,1,1,1
2019,FL,30252,,20,2,2,2,0
2019,FL,36194,,46,4,2,2,0
2019,FL,40572,,8,8,1,1,8
2019,FL,54172,,3,1,1,1,0
2019,FL,56503,,33,33,1,1,3
2019,GA,49046,,36,1,2,7,24
2019,GA,70893,,20,3,1,3,10
2019,GA,83761,,160,1,1,20,152
2019,GA,89942,,16,1,2,2,2
2019,HI,18350,,12,2,5,1,1
2019,HI,60612,,11,1,1,1,0
2019,IA,25896,,4,1,1,1,4
2019,IA,74406,,4,1,1,1,4
2019,IA,93078,,23,4,4,5,23
2019,IL,20129,,32,2,2,4,14
2019,IL,27833,,9,2,1,1,1
2019,IL,33235,,12,1,1,1,12
2019,IL,36096,,93,4,4,25,0
2019,IL,53882,,5,1,1,1,0
2019,IN,54192,,11,2,1,1,0
2019,IN,76179,,11,3,1,1,1
2019,KS,18558,,5,1,1,1,0
2019,KS,39520,,13,2,2,2,7
2019,KS,80065,,5,2,1,1,2
2019,KY,36239,,13,1,2,2,5
2019,KY,45636,,12,2,1,1,2
2019,LA,19636,,21,4,4,6,0
2019,LA,67243,,20,1,2,2,2
2019,LA,97176,,5,2,1,1,0
2019,ME,33653,,12,6,1,1,2
2019,ME,48396,,30,2,2,3,30
2019,ME,96667,,7,1,2,3,7
2019,MI,15560,,8,3,1,1,0
2019,MI,29698,,13,1,7,6,13
2019,MI,40047,,2,1,1,1,0
2019,MI,58594,,8,1,1,1,4
2019,MI,60829,,18,4,2,2,6
2019,MI,67183,,7,1,1,1,0
2019,MI,74917,,4,1,1,1,0
2019,MI,77739,,8,8,1,1,8
2019,MI,98185,,16,3,3,3,0
2019,MO,32753,,18,1,1,1,2
2019,MO,53461,,7,1,1,1,7
2019,MO,74483,,10,1,2,2,0
2019,MO,99723,,13,2,1,3,8
2019,MS,90714,,5,2,1,1,1
2019,MT,23603,,6,1,2,2,0
2019,MT,30751,,34,2,2,6,8
2019,MT,32225,,12,2,2,2,0
2019,NC,11512,,66,4,4,13,44
2019,NC,73943,,5,1,1,1,0
2019,NC,77264,,6,1,1,1,6
2019,ND,37160,,7,1,2,1,0
2019,ND,73751,,12,2,2,3,12
2019,ND,89364,,16,2,2,2,0
2019,NE,20305,,17,3,3,4,17
2019,NH,59025,,4,1,1,1,4
2019,NH,75841,,3,1,1,1,1
2019,NH,96751,,10,1,1,1,1
2019,NJ,23818,,6,6,1,1,0
2019,NJ,77606,,3,1,2,2,0
2019,NJ,91661,,7,3,2,1,0
2019,NJ,91762,,8,1,3,3,0
2019,NM,19722,,3,1,1,1,0
2019,NM,72034,,9,9,1,2,2
2019,NM,75605,,35,1,1,5,5
2019,NM,93091,,7,1,1,1,2
2019,NV,45142,,5,1,1,1,1
2019,NV,95865,,9,1,1,1,1
2019,OH,28162,,45,1,2,2,4
2019,OH,29276,,17,1,1,1,17
2019,OH,29341,,8,8,1,1,0
2019,OH,41047,,9,3,1,1,1
2019,OH,45845,,8,8,1,1,0
2019,OH,52664,,7,1,1,1,7
2019,OH,64353,,2,1,1,2,0
2019,OH,74313,,8,1,1,3,0
2019,OH,77552,,11,2,1,1,2
2019,OH,99969,,63,1,5,7,31
2019,OK,21333,,12,2,2,2,12
2019,OK,87571,,40,2,2,10,5
2019,OR,10091,,10,2,2,2,2
2019,OR,39424,,15,3,3,3,15
2019,OR,56707,,10,9,3,3,10
2019,OR,63474,,6,2,1,1,2
2019,OR,71287,,10,1,1,1,1
2019,PA,16322,,30,2,6,6,6
2019,PA,22444,,68,2,1,16,45
2019,PA,31609,,7,2,1,1,0
2019,PA,33709,,13,5,1,3,4
2019,PA,33871,,4,1,1,1,0
2019,PA,38949,,12,4,1,2,8
2019,PA,45127,,3,1,1,1,0
2019,PA,70194,,14,6,1,2,4
2019,PA,75729,,39,1,1,13,39
2019,PA,83731,,9,4,1,2,2
2019,PA,86199,,5,1,1,1,5
2019,SC,26065,,28,2,1,3,4
2019,SC,79222,,5,1,1,1,5
2019,SD,31195,,16,2,2,2,1
2019,SD,60536,,10,2,1,2,3
2019,TN,14002,,24,1,1,6,24
2019,TN,23552,,8,8,1,1,0
2019,TN,70111,,5,1,1,1,5
2019,TN,97906,,19,1,3,3,19
2019,TN,99248,,21,1,3,4,9
2019,TX,20069,,8,8,1,1,0
2019,TX,26539,,6,1,1,1,0
2019,TX,27248,,9,1,2,2,1
2019,TX,29418,,17,2,1,3,7
2019,TX,33602,,234,2,1,26,78
2019,TX,45786,,5,2,1,1,0
2019,TX,66252,,36,6,1,6,11
2019,TX,71837,,5,1,1,1,1
2019,UT,18167,,2,1,1,1,1
2019,UT,42261,,10,2,2,2,2
2019,UT,68781,,28,3,2,2,4
2019,VA,10207,,3,1,2,1,0
2019,VA,20507,,24,1,3,3,20
2019,VA,37204,,14,2,1,2,8
2019,VA,40308,,2,1,2,1,0
2019,VA,41921,,10,1,1,2,0
2019,VA,80352,,4,1,1,1,4
2019,VA,88380,,9,1,1,1,1
2019,VA,95185,,9,1,1,1,0
2019,WI,14630,,7,1,1,1,0
2019,WI,20173,,6,1,1,1,1
2019,WI,37833,,114,3,4,6,54
2019,WI,38166,,9,1,1,1,4
2019,WI,38345,,14,2,2,2,0
2019,WI,52697,,2,1,1,1,2
2019,WI,57845,,12,2,2,3,12
2019,WI,58326,,10,1,1,1,0
2019,WI,81413,,18,2,2,2,8
2019,WI,86584,,18,2,1,1,0
2019,WI,87416,,8,1,1,2,4
2019,WI,94529,,27,2,2,2,8
2019,WV,31274,,7,3,1,1,7
2019,WV,50328,,11,2,1,1,2
2019,WY,11269,,10,1,1,1,0
2020,AK,38344,,5,2,1,1,0
2020,AK,77963,,4,1,1,1,4
2020,AL,46944,,7,7,1,1,0
2020,AL,73301,,8,1,1,1,2
2020,AR,37903,,3,1,1,1,3
2020,AR,62141,,13,2,1,1,6
2020,AR,70525,,4,1,1,1,4
2020,AR,75293,,7,1,1,1,0
2020,AZ,13877,,10,1,1,1,2
2020,AZ,53901,,73,1,3,12,7
2020,AZ,87247,,20,1,2,2,8
2020,AZ,91450,,32,2,1,2,26
2020,AZ,97667,,5,1,1,1,0
2020,DE,76168,,9,3,1,1,2
2020,FL,12379,,32,1,4,4,32
2020,FL,16842,,24,2,2,2,0
2020,FL,21663,,54,2,1,3,48
2020,FL,30252,,27,2,2,3,0
2020,FL,36194,,44,4,2,2,22
2020,FL,40572,,10,1,1,1,2
2020,FL,48121,,16,1,1,2,16
2020,FL,54172,,8,3,1,1,5
2020,FL,56503,,33,33,1,1,0
2020,GA,49046,,36,1,2,6,4
2020,GA,58081,,10,1,1,1,10
2020,GA,60224,,11,2,1,1,11
2020,GA,70893,,22,2,1,2,15
2020,GA,83761,,154,1,1,22,7
2020,GA,89942,,16,1,2,2,2
2020,HI,18350,,12,2,5,1,1
2020,HI,60612,,11,1,1,1,0
2020,IA,25896,,4,1,1,1,0
2020,IA,74406,,4,1,1,1,0
2020,IA,93078,,27,4,4,5,4
2020,IL,20129,,14,2,1,3,4
2020,IL,27833,,15,2,1,1,9
2020,IL,36096,,96,4,4,24,4
2020,IL,53882,,5,1,1,1,0
2020,IL,85773,,12,1,1,1,12
2020,IN,54192,,11,2,1,1,0
2020,IN,76179,,20,2,1,1,14
2020,KS,18558,,5,1,1,1,0
2020,KS,39520,,24,3,3,3,11
2020,KS,43490,,10,1,1,1,10
2020,KS,76763,,10,1,2,2,10
2020,KS,80065,,34,2,1,2,30
2020,KY,36239,,13,1,2,2,0
2020,KY,45636,,12,2,1,1,0
2020,LA,19636,,24,5,5,7,3
2020,LA,67243,,6,1,1,1,0
2020,LA,97176,,5,2,1,1,0
2020,LA,98780,,15,5,1,3,15
2020,ME,33653,,14,6,1,1,2
2020,ME,48396,,33,2,2,3,3
2020,ME,96667,,9,1,2,3,9
2020,MI,15560,,9,3,1,2,1
2020,MI,29698,,30,1,7,6,30
2020,MI,40047,,8,3,1,1,5
2020,MI,58594,,6,1,1,1,0
2020,MI,60829,,18,4,2,2,3
2020,MI,67183,,7,1,1,1,0
2020,MI,74917,,5,1,1,1,0
2020,MI,77739,,10,1,1,1,2
2020,MI,98185,,16,3,3,4,0
2020,MO,32753,,17,1,1,1,0
2020,MO,47840,,10,1,1,1,10
2020,MO,53461,,8,1,1,1,1
2020,MO,69512,,10,1,1,1,10
2020,MO,74483,,10,1,2,2,0
2020,MO,96384,,5,1,1,1,5
2020,MO,99723,,28,2,1,2,16
2020,MS,79975,,8,3,1,1,8
2020,MS,90714,,16,2,1,2,14
2020,MT,23603,,10,1,2,2,4
2020,MT,30751,,34,2,2,6,0
2020,MT,32225,,10,2,1,1,0
2020,NC,11512,,67,5,5,10,12
2020,NC,37900,,16,1,2,2,16
2020,NC,73943,,5,1,1,1,0
2020,NC,77264,,8,1,1,1,5
2020,ND,37160,,7,1,2,1,0
2020,ND,73751,,12,2,2,3,2
2020,ND,89364,,16,2,2,2,0
2020,NE,20305,,21,3,3,5,4
2020,NE,83653,,16,1,2,2,16
2020,NH,59025,,9,1,1,1,9
2020,NH,75841,,7,1,1,1,6
2020,NH,96751,,10,1,1,1,0
2020,NJ,23818,,6,1,1,1,0
2020,NJ,77606,,3,1,2,2,0
2020,NJ,91661,,8,3,2,1,1
2020,NJ,91762,,8,1,3,3,0
2020,NM,19722,,6,3,1,1,3
2020,NM,42776,,7,1,1,1,7
2020,NM,75605,,35,1,1,5,0
2020,NM,93091,,7,1,1,1,0
2020,OH,28162,,45,1,2,2,4
2020,OH,29276,,17,1,1,1,0
2020,OH,29341,,10,1,1,1,2
2020,OH,41047,,36,2,1,2,32
2020,OH,45845,,10,1,1,1,2
2020,OH,52664,,8,1,1,1,1
2020,OH,64353,,8,3,1,2,5
2020,OH,74313,,9,1,1,2,1
2020,OH,77552,,11,2,1,1,0
2020,OH,99969,,60,1,5,6,20
2020,OK,21333,,15,2,2,2,3
2020,OK,40463,,9,1,1,1,9
2020,OK,87571,,40,2,2,10,0
2020,OR,10091,,18,2,2,2,8
2020,OR,39424,,12,3,2,2,0
2020,OR,56707,,11,9,3,3,11
2020,OR,63474,,15,2,2,2,7
2020,OR,71287,,10,1,1,1,1
2020,PA,16322,,27,2,6,6,0
2020,PA,22444,,77,2,2,19,9
2020,PA,31609,,8,2,1,1,1
2020,PA,33709,,40,15,3,5,28
2020,PA,33871,,9,1,1,6,5
2020,PA,38949,,16,6,1,2,6
2020,PA,45127,,3,1,1,1,0
2020,PA,75729,,39,1,1,13,0
2020,PA,79279,,11,6,1,1,11
2020,PA,79962,,8,3,1,1,8
2020,PA,86199,,16,2,1,1,13
2020,PA,98517,,9,1,1,1,9
2020,SC,16985,,8,1,1,1,8
2020,SC,26065,,28,2,1,3,0
2020,SC,42326,,8,3,1,1,8
2020,SC,79222,,14,2,1,1,11
2020,SD,31195,,16,2,2,2,0
2020,SD,60536,,10,2,1,2,0
2020,TN,14002,,50,1,1,8,26
2020,TN,23552,,10,1,1,1,2
2020,TN,70111,,11,1,1,1,7
2020,TN,97906,,30,1,3,3,11
2020,TN,99248,,30,1,3,6,10
2020,TX,20069,,10,1,1,1,2
2020,TX,26539,,6,1,1,1,0
2020,TX,27248,,6,1,1,1,0
2020,TX,29418,,83,3,1,3,67
2020,TX,33602,,240,3,2,28,6
2020,TX,45786,,10,3,1,1,2
2020,TX,66252,,42,6,1,7,6
2020,TX,71837,,8,1,2,1,3
2020,UT,18167,,8,3,1,1,6
2020,UT,34541,,6,1,1,1,5
2020,UT,42261,,12,2,2,2,2
2020,UT,68781,,30,3,2,2,6
2020,UT,81808,,6,1,1,1,6
2020,VA,10207,,3,1,2,1,0
2020,VA,20507,,15,1,3,3,3
2020,VA,25922,,10,1,1,1,10
2020,VA,37204,,5,1,1,1,5
2020,VA,40308,,2,1,2,1,0
2020,VA,41921,,10,1,1,2,0
2020,VA,80352,,5,1,1,1,1
2020,VA,88380,,10,1,1,2,1
2020,VA,95185,,9,1,1,1,0
2020,WI,14630,,7,1,1,1,0
2020,WI,20173,,6,1,1,1,0
2020,WI,37833,,57,3,3,3,0
2020,WI,38166,,8,1,1,1,2
2020,WI,38345,,52,3,3,5,38
2020,WI,52697,,8,3,1,1,6
2020,WI,57845,,12,2,2,3,2
2020,WI,58326,,10,1,1,1,0
2020,WI,81413,,18,2,2,2,0
2020,WI,84670,,14,1,1,1,14
2020,WI,86584,,18,2,1,1,0
2020,WI,87416,,7,1,1,2,1
2020,WI,94529,,27,2,2,2,4
2020,WV,31274,,8,3,1,1,2
2020,WV,50328,,11,2,1,1,0
2020,WY,11269,,10,1,1,1,0
2021,AK,38344,Premera Blue Cross Blue Shield of Alaska,5,2,1,1,0
2021,AK,77963,Moda Health,4,1,1,1,0
2021,AL,46944,Blue Cross and Blue Shield of Alabama,7,7,1,1,0
2021,AL,73301,Bright HealthCare,8,1,1,1,0
2021,AR,13262,Health Advantage,2,1,1,1,2
2021,AR,37903,QC Life and Health,3,1,1,1,1
2021,AR,62141,Ambetter from Arkansas Health & Wellness,19,2,1,1,10
2021,AR,70525,QCA Health Plan,4,1,1,1,2
2021,AR,75293,Arkansas Blue Cross and Blue Shield,7,1,1,1,0
2021,AZ,13877,"Oscar Health Plan, Inc.",11,1,1,1,4
2021,AZ,40702,UnitedHealthcare,7,1,1,1,7
2021,AZ,53901,Blue Cross Blue Shield of Arizona,96,1,3,12,23
2021,AZ,87247,Bright HealthCare,22,1,2,2,2
2021,AZ,91450,Ambetter from Arizona Complete Health,44,2,1,2,20
2021,AZ,97667,"Cigna HealthCare of Arizona, Inc",8,1,1,1,3
2021,DE,76168,Highmark Blue Cross Blue Shield Delaware,12,4,1,1,5
2021,FL,12379,Bright HealthCare,84,1,6,6,52
2021,FL,16842,Florida Blue (BlueCross BlueShield FL),26,2,2,2,2
2021,FL,19898,AvMed,12,2,1,1,12
2021,FL,21663,Ambetter from Sunshine Health,50,2,1,2,26
2021,FL,30252,Florida Blue HMO (a BlueCross BlueShield FL company),39,2,2,4,12
2021,FL,36194,"Health First Commercial Plans, Inc.",36,6,4,2,6
2021,FL,40572,Oscar Insurance Company of Florida,15,2,1,3,7
2021,FL,48121,Cigna Healthcare,20,1,1,2,4
2021,FL,54172,Molina Healthcare,11,3,1,1,3
2021,FL,56503,Florida Health Care Plans,35,35,1,1,2
2021,GA,49046,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc",48,1,2,8,12
2021,GA,58081,Oscar Health Plan of Georgia,9,1,1,1,2
2021,GA,60224,CareSource,11,2,1,1,0
2021,GA,70893,Ambetter from Peach State Health Plan,30,2,1,2,14
2021,GA,83761,Alliant Health Plans,78,1,1,13,0
2021,GA,89942,Kaiser Permanente,18,1,2,2,4
2021,HI,18350,HMSA,12,2,5,1,1
2021,HI,60612,Kaiser Permanente,11,1,1,1,0
2021,IA,25896,"Wellmark Health Plan of Iowa, Inc.",6,1,1,1,2
2021,IA,45819,Oscar Insurance Company,12,1,1,1,11
2021,IA,93078,Medica,36,5,6,6,14
2021,IL,20129,Health Alliance,12,2,1,1,5
2021,IL,27833,Ambetter of Illinois,15,2,1,1,8
2021,IL,36096,Blue Cross and Blue Shield of Illinois,93,4,4,23,0
2021,IL,44522,Bright HealthCare,10,1,1,1,10
2021,IL,53882,Cigna Healthcare,15,1,2,2,10
2021,IL,54322,MercyCare Health Plans,9,1,1,1,9
2021,IL,65280,WellFirst Health,10,1,1,1,10
2021,IL,85773,Quartz,14,1,1,1,3
2021,IN,17575,Anthem Blue Cross and Blue Shield,4,2,1,1,4
2021,IN,54192,CareSource,11,2,1,1,0
2021,IN,76179,Ambetter from MHS,24,2,1,1,12
2021,KS,18558,"Blue Cross and Blue Shield of Kansas, Inc.",6,1,1,1,1
2021,KS,39520,Medica,24,3,4,3,4
2021,KS,43490,Oscar Insurance Company,12,1,1,1,5
2021,KS,76763,Cigna Healthcare,16,1,2,2,6
2021,KS,80065,Ambetter from Sunflower Health Plan,36,2,1,2,18
2021,KS,94248,Blue Cross and Blue Shield of Kansas City,6,1,4,1,6
2021,KY,36239,Anthem Blue Cross and Blue Shield,25,1,2,5,12
2021,KY,45636,CareSource,12,2,1,1,0
2021,LA,19636,HMO Louisiana,27,5,5,7,3
2021,LA,67243,Vantage Health Plan,5,1,1,1,0
2021,LA,97176,Blue Cross and Blue Shield of Louisiana,5,2,1,1,0
2021,LA,98780,CHRISTUS Health Plan,22,8,1,3,7
2021,ME,33653,Community Health Options,15,6,1,1,1
2021,ME,48396,Anthem Blue Cross and Blue Shield,30,2,2,3,0
2021,ME,96667,Harvard Pilgrim Health Care,11,1,2,3,11
2021,MI,15560,Blue Cross Blue Shield of Michigan Mutual Insurance Company,8,3,1,2,0
2021,MI,29698,Priority Health,38,1,7,6,37
2021,MI,40047,Molina Healthcare,11,3,1,1,3
2021,MI,58594,Ambetter from Meridian,16,2,1,1,15
2021,MI,60829,Physicians Health Plan,14,4,2,2,0
2021,MI,67183,"Total Health Care USA, Inc.",5,1,1,1,0
2021,MI,74917,McLaren Health Plan Community,5,1,1,1,0
2021,MI,77739,Oscar Insurance Company,13,1,1,1,6
2021,MI,98185,Blue Care Network of Michigan,17,3,3,4,1
2021,MO,32753,Anthem Blue Cross and Blue Shield,15,1,1,1,0
2021,MO,34762,Blue Cross and Blue Shield of Kansas City,12,1,5,2,12
2021,MO,47840,WellFirst Health,10,1,1,1,0
2021,MO,53461,Medica,26,3,4,3,20
2021,MO,69512,Oscar Insurance Company,12,1,1,1,5
2021,MO,74483,Cigna Healthcare,23,1,2,3,13
2021,MO,96384,Cox HealthPlans,7,1,1,1,2
2021,MO,99723,Ambetter from Home State Health,32,2,1,2,18
2021,MS,79975,Molina Healthcare,11,3,1,1,5
2021,MS,90714,Ambetter from Magnolia Health,22,2,1,2,6
2021,MT,23603,PacificSource Health Plans,10,1,2,2,0
2021,MT,30751,Blue Cross and Blue Shield of Montana,34,2,2,6,0
2021,MT,32225,Mountain Health CO-OP,10,2,2,1,0
2021,NC,11512,Blue Cross and Blue Shield of NC,88,6,6,13,21
2021,NC,19958,UnitedHealthcare,6,1,1,1,6
2021,NC,37900,Bright HealthCare,52,1,4,5,36
2021,NC,69803,"Oscar Health Plan of North Carolina, Inc",10,1,1,1,10
2021,NC,73943,Cigna Healthcare,16,1,2,2,11
2021,NC,77264,Ambetter of North Carolina,21,2,1,1,16
2021,ND,37160,Blue Cross Blue Shield of North Dakota,8,2,2,1,1
2021,ND,73751,Medica,14,2,2,3,2
2021,ND,89364,Sanford Health Plan,16,2,2,2,0
2021,NE,20305,Medica,23,3,3,6,4
2021,NE,83653,Bright HealthCare,22,1,2,2,6
2021,NH,59025,Harvard Pilgrim Health Care,12,1,2,2,12
2021,NH,75841,Ambetter from New Hampshire Healthy Families,13,2,1,1,10
2021,NH,96751,Anthem Blue Cross and Blue Shield,10,1,1,1,0
2021,NM,19722,Molina Healthcare,9,3,1,1,3
2021,NM,39006,Ambetter from Western Sky Community Care,8,1,1,1,8
2021,NM,42776,True Health New Mexico,8,1,1,1,1
2021,NM,75605,Blue Cross and Blue Shield of New Mexico,35,1,1,5,0
2021,NM,75787,Friday Health Plans,6,1,1,1,6
2021,OH,28162,AultCare Insurance Company,37,1,2,2,4
2021,OH,29276,Anthem Blue Cross and Blue Shield,17,1,1,1,0
2021,OH,29341,Oscar Health Insurance,14,1,1,1,6
2021,OH,41047,Ambetter from Buckeye Health,19,2,1,1,9
2021,OH,45845,Oscar Insurance Corporation of Ohio,12,1,1,1,4
2021,OH,52664,SummaCare,8,1,1,1,0
2021,OH,64353,Molina Healthcare,11,3,1,2,3
2021,OH,74313,Paramount,9,1,1,2,0
2021,OH,77552,CareSource,11,2,1,1,0
2021,OH,99969,MedMutual,99,1,5,11,51
2021,OK,21333,Medica,25,3,3,4,12
2021,OK,28292,UnitedHealthcare,7,1,1,1,7
2021,OK,40463,Bright HealthCare,11,1,1,1,2
2021,OK,87571,Blue Cross and Blue Shield of Oklahoma,41,2,2,11,1
2021,OK,91908,Oscar Insurance Company,11,1,1,1,11
2021,OK,98905,CommunityCare,2,1,1,1,2
2021,OR,10091,PacificSource Health Plans,18,3,2,2,2
2021,OR,39424,"Moda Health Plan, Inc.",18,3,2,2,6
2021,OR,56707,Providence Health Plan,11,9,3,3,11
2021,OR,63474,BridgeSpan Health Company,9,1,3,2,3
2021,OR,71287,Kaiser Permanente,10,1,1,1,1
2021,OR,77969,Regence BlueCross BlueShield of Oregon,24,2,3,2,11
2021,SC,16985,Bright HealthCare,10,1,1,1,2
2021,SC,26065,BlueCross BlueShield of South Carolina,26,4,3,3,6
2021,SC,42326,Molina Healthcare,11,3,1,1,3
2021,SC,79222,Ambetter from Absolute Total Care,21,2,1,1,13
2021,SD,31195,Sanford Health Plan,16,2,2,2,0
2021,SD,60536,Avera Health Plans,11,2,1,2,1
2021,TN,14002,BlueCross BlueShield of Tennessee,54,1,2,8,8
2021,TN,23552,Oscar Insurance Company,13,1,1,1,5
2021,TN,69443,UnitedHealthcare,7,1,1,1,7
2021,TN,70111,Ambetter of Tennessee,19,2,1,1,14
2021,TN,97906,Bright HealthCare,32,1,3,3,3
2021,TN,99248,Cigna Healthcare,48,1,3,6,18
2021,TX,20069,Oscar Insurance Company,13,1,1,1,5
2021,TX,26539,FirstCare Health Plans,9,1,1,1,2
2021,TX,27248,Community Health Choice,9,1,2,1,4
