puf_publication_year,claims_year,claims_year_verified,state,issuer_id,issuer_name,plan_id,plan_number_claims_received,plan_number_claims_denied,plan_number_claims_denied_referral_required,plan_number_claims_denied_out_of_network,plan_number_claims_denied_services_excluded,plan_number_claims_denied_not_medically_necessary_excl_behavioral_health,plan_number_claims_denied_not_medically_necessary_incl_behavioral_health,plan_number_claims_denied_other,enrollment_data,disenrollment_data,plan_type,metal_level,plan_number_claims_denied_not_medically_necessary_behavioral_health_only,average_monthly_enrollment,average_monthly_disenrollment,plan_number_claims_received_out_of_network,plan_number_claims_received_in_network,plan_number_claims_denied_in_network,plan_number_claims_resubmitted_out_of_network,plan_number_claims_resubmitted_in_network,plan_number_claims_denied_due_to_out_of_network,plan_number_claims_denied_not_medically_necessary_excluding_behavioral_health,plan_number_claims_denied_due_to_enrolle_benefit_limit_reached,plan_number_claims_denied_due_to_member_not_covered,plan_number_claims_denied_due_to_investigational_experimental_cosmetic_proceduce,plan_number_claims_denied_due_to_administrative_reason
2020,2018,True,AZ,91450,"Health Net of Arizona, Inc.",91450AZ0180054,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,AZ,91450,"Health Net of Arizona, Inc.",91450AZ0180055,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,AZ,91450,"Health Net of Arizona, Inc.",91450AZ0180057,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,AZ,91450,"Health Net of Arizona, Inc.",91450AZ0180058,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,AZ,91450,"Health Net of Arizona, Inc.",91450AZ0180059,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,AZ,91450,"Health Net of Arizona, Inc.",91450AZ0180060,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,DE,76168,Highmark BCBSD Inc.,76168DE0400001,1242,83,,,12,,,70.0,165,88,,,,,,,,,,,,,,,,
2020,2018,True,DE,76168,Highmark BCBSD Inc.,76168DE0410010,53136,4566,359,344,1232,98,,2893.0,4154,1188,,,,,,,,,,,,,,,,
2020,2018,True,DE,76168,Highmark BCBSD Inc.,76168DE0410012,49312,3173,392,215,699,33,,2079.0,1476,372,,,,,,,,,,,,,,,,
2020,2018,True,DE,76168,Highmark BCBSD Inc.,76168DE0410013,122763,9385,740,656,1874,156,,6666.0,5078,771,,,,,,,,,,,,,,,,
2020,2018,True,DE,76168,Highmark BCBSD Inc.,76168DE0420004,53546,3677,370,305,833,58,,2422.0,1857,253,,,,,,,,,,,,,,,,
2020,2018,True,DE,76168,Highmark BCBSD Inc.,76168DE0410018,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,DE,76168,Highmark BCBSD Inc.,76168DE0410021,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,DE,76168,Highmark BCBSD Inc.,76168DE0410022,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,DE,76168,Highmark BCBSD Inc.,76168DE0410023,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010038,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010001,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010013,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010022,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010032,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010024,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010004,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010037,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010023,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010011,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010021,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010017,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010034,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010016,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010018,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010006,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010012,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010036,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010008,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010002,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010009,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010014,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010039,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010026,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010031,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010033,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010027,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010019,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010007,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010029,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010028,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,12379,Bright Health Insurance Company of Florida,12379FL0010003,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,40572,Oscar Insurance Company of Florida,40572FL0070001,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,40572,Oscar Insurance Company of Florida,40572FL0070005,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,40572,Oscar Insurance Company of Florida,40572FL0070006,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,40572,Oscar Insurance Company of Florida,40572FL0070003,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,40572,Oscar Insurance Company of Florida,40572FL0070013,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,40572,Oscar Insurance Company of Florida,40572FL0070009,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,40572,Oscar Insurance Company of Florida,40572FL0070007,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,40572,Oscar Insurance Company of Florida,40572FL0070004,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,40572,Oscar Insurance Company of Florida,40572FL0070008,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,40572,Oscar Insurance Company of Florida,40572FL0070011,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL1300001,364,37,,,,,,36.0,66,33,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL1320001,39,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL1330001,1745,98,,,,,,94.0,116,41,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL1390001,4205,248,11,11,,,,231.0,347,56,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL1400001,3335,196,,,,,,183.0,84,24,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL1410001,436,47,,,,,,47.0,18,11,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL1980001,331,16,,,,,,15.0,19,,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL1990001,189,14,,,,,,12.0,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL2000001,5790,368,26,16,20,,,322.0,361,24,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL2010001,1635,117,,,,,,112.0,107,,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL2090002,38134,2558,94,77,62,,,2402.0,2736,219,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL2240001,2462,188,28,11,,,,157.0,421,82,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL2260001,6802,508,37,34,,,,462.0,1186,182,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL2530002,30860,1968,107,103,81,,,1780.0,3443,364,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL2540002,8108,526,,,17,,,501.0,896,70,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL2550002,14327,791,21,17,24,,,746.0,953,350,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL2560002,1682,157,18,18,,,,138.0,78,41,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL2570001,266412,16084,536,426,427,,,15118.0,20954,2478,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL2580002,14198,962,14,13,55,,,893.0,907,69,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL2590002,2687,157,,,,,,147.0,165,27,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL2600002,446,29,,,,,,28.0,32,12,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL2610001,1392,73,,,,,,69.0,53,14,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL2620002,316,37,,,,,,32.0,15,,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL2630002,1536,99,,,,,,95.0,69,20,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL2640002,1558,131,12,,,,,117.0,47,11,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL2650002,404,24,,,,,,22.0,28,,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL2660002,312,22,,,,,,19.0,14,11,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL2670001,28502,2053,103,84,70,,,1880.0,4962,711,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL2680001,2866,169,,,,,,153.0,229,76,,,,,,,,,,,,,,,,
2020,2018,True,FL,56503,"Florida Health Care Plan, Inc.",56503FL2730001,5008,434,54,53,,,,370.0,1239,256,,,,,,,,,,,,,,,,
2020,2018,True,FL,21663,Celtic Insurance Company,21663FL0130002,820030,196684,20062,12359,,1243,12,163008.0,26071,4231,,,,,,,,,,,,,,,,
2020,2018,True,FL,21663,Celtic Insurance Company,21663FL0130006,281331,65510,7579,4954,,382,,52592.0,34045,4434,,,,,,,,,,,,,,,,
2020,2018,True,FL,21663,Celtic Insurance Company,21663FL0130009,1588894,381629,40428,22195,,2189,12,316805.0,54982,14298,,,,,,,,,,,,,,,,
2020,2018,True,FL,21663,Celtic Insurance Company,21663FL0130070,7794001,1855990,182637,113378,,9719,36,1550220.0,318188,19219,,,,,,,,,,,,,,,,
2020,2018,True,FL,21663,Celtic Insurance Company,21663FL0150001,109246,27450,3413,1736,,150,,22151.0,3788,796,,,,,,,,,,,,,,,,
2020,2018,True,FL,48121,Cigna Health and Life Insurance Company,48121FL0070018,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,48121,Cigna Health and Life Insurance Company,48121FL0070019,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,48121,Cigna Health and Life Insurance Company,48121FL0070020,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,48121,Cigna Health and Life Insurance Company,48121FL0070021,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,48121,Cigna Health and Life Insurance Company,48121FL0070022,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,48121,Cigna Health and Life Insurance Company,48121FL0070023,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,48121,Cigna Health and Life Insurance Company,48121FL0070024,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,48121,Cigna Health and Life Insurance Company,48121FL0070025,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,48121,Cigna Health and Life Insurance Company,48121FL0070026,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,48121,Cigna Health and Life Insurance Company,48121FL0070027,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,48121,Cigna Health and Life Insurance Company,48121FL0070028,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,48121,Cigna Health and Life Insurance Company,48121FL0070029,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,48121,Cigna Health and Life Insurance Company,48121FL0070030,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,48121,Cigna Health and Life Insurance Company,48121FL0070031,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,48121,Cigna Health and Life Insurance Company,48121FL0070032,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,48121,Cigna Health and Life Insurance Company,48121FL0070033,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0120001,10653,1313,110,52,225,,,978.0,267,31,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0120002,16556,2055,250,57,402,,,1414.0,393,37,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0120003,4115,325,23,22,22,,,281.0,143,13,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0120004,59570,7203,343,491,249,26,,6705.0,1337,105,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0120005,10098,1116,133,85,25,13,,959.0,229,54,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0120007,5813,624,42,31,,,,572.0,140,64,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0120008,21526,2410,175,115,69,,,2175.0,553,266,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0120009,2668,271,33,12,12,,,226.0,54,50,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0120010,3821,548,90,62,17,,,500.0,106,11,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0120011,42413,4962,463,291,172,,,4384.0,529,44,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0120012,26065,2457,150,155,96,,,2248.0,659,40,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0120013,17465,2345,253,177,407,,,1699.0,267,30,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0120014,7598,804,86,140,46,,,681.0,130,15,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0120015,5732,729,90,78,,,,657.0,396,114,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0120016,4321,594,67,,80,25,,422.0,173,,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0160001,60512,6062,435,284,255,,,5444.0,2421,168,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0160002,32167,4240,355,293,79,,,3913.0,784,327,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0160003,44676,4594,375,200,157,22,,4129.0,1240,74,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0160004,18898,3077,474,43,601,,,2040.0,339,50,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0160005,59391,7720,445,394,225,18,,7095.0,1123,102,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0160006,12684,1814,224,69,304,14,,1274.0,340,18,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0160008,5517,810,65,51,16,,,732.0,162,,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0330001,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0330002,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0330003,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0330007,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0330011,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0330012,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0330013,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0330017,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0330021,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0330022,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0330023,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0330027,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0330031,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0330032,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0330033,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0340001,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0340002,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0340006,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0340007,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0340008,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0340012,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,36194,"Health First Commercial Plans, Inc.",36194FL0340013,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2018,True,FL,16842,Blue Cross and Blue Shield of Florida,16842FL0070073,298232,1116,,,111,,,1000.0,6090,1787,,,,,,,,,,,,,,,,
2020,2018,True,FL,16842,Blue Cross and Blue Shield of Florida,16842FL0070084,211444,4919,82,,2045,57,,2735.0,6958,1106,,,,,,,,,,,,,,,,
2020,2018,True,FL,16842,Blue Cross and Blue Shield of Florida,16842FL0070100,52232,4421,77,,344,17,,3983.0,1103,846,,,,,,,,,,,,,,,,
2020,2018,True,FL,16842,Blue Cross and Blue Shield of Florida,16842FL0070102,37127,10136,228,13,2490,124,,7284.0,456,196,,,,,,,,,,,,,,,,
2020,2018,True,FL,16842,Blue Cross and Blue Shield of Florida,16842FL0070108,1072187,1436,46,,523,16,,851.0,31553,1482,,,,,,,,,,,,,,,,
2020,2018,True,FL,16842,Blue Cross and Blue Shield of Florida,16842FL0070110,181249,1412,73,,561,36,,742.0,2103,550,,,,,,,,,,,,,,,,
2020,2018,True,FL,16842,Blue Cross and Blue Shield of Florida,16842FL0070114,1513476,224,,,71,18,,128.0,33531,5272,,,,,,,,,,,,,,,,
2020,2018,True,FL,16842,Blue Cross and Blue Shield of Florida,16842FL0070120,262207,1657,36,,591,37,,993.0,5328,824,,,,,,,,,,,,,,,,
2020,2018,True,FL,16842,Blue Cross and Blue Shield of Florida,16842FL0070122,256545,382,,,113,,,256.0,6514,546,,,,,,,,,,,,,,,,
2020,2018,True,FL,16842,Blue Cross and Blue Shield of Florida,16842FL0070124,45575,5464,64,,1731,92,,3575.0,1030,782,,,,,,,,,,,,,,,,
2020,2018,True,FL,16842,Blue Cross and Blue Shield of Florida,16842FL0070126,337910,1773,24,,610,37,,1102.0,12012,1062,,,,,,,,,,,,,,,,
2020,2018,True,FL,16842,Blue Cross and Blue Shield of Florida,16842FL0070130,69343,587,17,,283,,,278.0,2037,101,,,,,,,,,,,,,,,,
2020,2018,True,FL,16842,Blue Cross and Blue Shield of Florida,16842FL0120033,815351,412,,,157,,,242.0,19471,3299,,,,,,,,,,,,,,,,
2020,2018,True,FL,16842,Blue Cross and Blue Shield of Florida,16842FL0120044,311831,7113,100,,2355,176,44,4438.0,18323,3473,,,,,,,,,,,,,,,,
2020,2018,True,FL,16842,Blue Cross and Blue Shield of Florida,16842FL0120060,140226,2074,57,,521,24,,1472.0,3398,1267,,,,,,,,,,,,,,,,
2020,2018,True,FL,16842,Blue Cross and Blue Shield of Florida,16842FL0120062,56336,39879,464,37,12463,432,31,26489.0,990,256,,,,,,,,,,,,,,,,
2020,2018,True,FL,16842,Blue Cross and Blue Shield of Florida,16842FL0120068,1517405,1989,35,23,848,50,,1050.0,69248,3752,,,,,,,,,,,,,,,,
2020,2018,True,FL,16842,Blue Cross and Blue Shield of Florida,16842FL0120070,233419,1462,23,,640,25,,773.0,3773,853,,,,,,,,,,,,,,,,
2020,2018,True,FL,16842,Blue Cross and Blue Shield of Florida,16842FL0120072,5614264,1611,16,,652,33,,910.0,148927,15944,,,,,,,,,,,,,,,,
2020,2018,True,FL,16842,Blue Cross and Blue Shield of Florida,16842FL0120076,387088,3247,43,,872,46,,2286.0,10399,1378,,,,,,,,,,,,,,,,
2020,2018,True,FL,16842,Blue Cross and Blue Shield of Florida,16842FL0120078,258472,645,,,257,15,,370.0,13796,1277,,,,,,,,,,,,,,,,
2020,2018,True,FL,16842,Blue Cross and Blue Shield of Florida,16842FL0120080,227571,,,,,,,,6564,1557,,,,,,,,,,,,,,,,
2020,2018,True,FL,16842,Blue Cross and Blue Shield of Florida,16842FL0120082,645919,,,,,,,,36942,3868,,,,,,,,,,,,,,,,
2020,2018,True,FL,16842,Blue Cross and Blue Shield of Florida,16842FL0120086,121164,1966,191,,691,26,,1058.0,4000,236,,,,,,,,,,,,,,,,
2020,2018,True,FL,30252,"Health Options, Inc.",30252FL0020033,347501,1116,,,111,,,1000.0,8494,1237,,,,,,,,,,,,,,,,
2020,2018,True,FL,30252,"Health Options, Inc.",30252FL0020044,148010,4919,82,,2045,57,,2735.0,7708,1447,,,,,,,,,,,,,,,,
2020,2018,True,FL,30252,"Health Options, Inc.",30252FL0020060,56292,4421,77,,344,17,,3983.0,1489,502,,,,,,,,,,,,,,,,
2020,2018,True,FL,30252,"Health Options, Inc.",30252FL0020062,16034,10136,228,13,2490,124,,7284.0,291,69,,,,,,,,,,,,,,,,
2020,2018,True,FL,30252,"Health Options, Inc.",30252FL0020066,632526,1436,46,,523,16,,851.0,26203,1314,,,,,,,,,,,,,,,,
2020,2018,True,FL,30252,"Health Options, Inc.",30252FL0020068,72357,1412,73,,561,36,,742.0,1250,282,,,,,,,,,,,,,,,,
2020,2018,True,FL,30252,"Health Options, Inc.",30252FL0020070,3525696,224,,,71,18,,128.0,101591,8390,,,,,,,,,,,,,,,,
2020,2018,True,FL,30252,"Health Options, Inc.",30252FL0020074,180107,1657,36,,591,37,,993.0,4633,648,,,,,,,,,,,,,,,,
2020,2018,True,FL,30252,"Health Options, Inc.",30252FL0020076,103100,382,,,113,,,256.0,4981,348,,,,,,,,,,,,,,,,
2020,2018,True,FL,30252,"Health Options, Inc.",30252FL0020078,116762,5464,64,,1731,92,,3575.0,3332,750,,,,,,,,,,,,,,,,
2020,2018,True,FL,30252,"Health Options, Inc.",30252FL0020080,291020,1773,24,,610,37,,1102.0,15322,1459,,,,,,,,,,,,,,,,
2020,2018,True,FL,30252,"Health Options, Inc.",30252FL0020084,81254,587,17,,283,,,278.0,2554,104,,,,,,,,,,,,,,,,
2020,2018,True,FL,30252,"Health Options, Inc.",30252FL0070001,1229704,412,,,157,,,242.0,75820,3325,,,,,,,,,,,,,,,,
2020,2018,True,FL,30252,"Health Options, Inc.",30252FL0070003,376494,7113,100,,2355,176,44,4438.0,31160,7580,,,,,,,,,,,,,,,,
2020,2018,True,FL,30252,"Health Options, Inc.",30252FL0070005,466421,2074,57,,521,24,,1472.0,13121,3168,,,,,,,,,,,,,,,,
